id,concepts
W152382344,"['ferroic material', 'multiferroic', 'ferroic domain wall', 'domain wall', 'order parameter', 'magnetic domain', 'polar domain', 'ferroelectric', 'twin', 'ferroelastic', 'electronic property', 'nanoelectronics', 'domain wall nanoelectronics', 'nanoelectronics', 'thickness and internal structure', 'properties and dynamics', 'fundamental property', 'experimental observation']"
W153361941,"['acid-base site', 'oxide', 'metal oxide surface', 'catalysis', 'inorganic product', 'surface acidity', 'surface basicity', 'acid-base functionality', 'catalytic activity', 'oxide composition', 'acidity insurgence', 'acid site', 'basic site', 'microcalorimetry of adsorption', 'microcalorimetry', 'adsorption', 'thermodynamic', 'kinetic parameter']"
W1536789032,"['electronic property', 'post-transition metal oxide semiconductor surface', 'post-transition metal', 'metal oxide semiconductor', 'surface', 'transparency', 'visible light', 'electrical conductivity', 'conductivity', 'surface structure', 'x-ray photoelectron spectroscopy', 'x-ray', 'photoelectron spectroscopy', 'angle-resolved photoelectron spectroscopy', 'photoelectron spectroscopy', 'hall effect', 'infrared reflectivity', 'optical absorption spectroscopy', 'electron accumulation', 'extremely high doping level', 'doping level', 'surface electron accumulation', 'electron depletion layer', 'bulk band structure', 'surface states', 'band edge', 'absolute energy scale', 'conductivity measurement', 'nanostructure', 'surface fermi level', 'fermi level']"
W15733641,"['energy relaxation', 'dielectric relaxation', 'bechgaard-fabre salt', 'bechgaard', 'fabre', 'charge ordering', 'charge superstructure', 'wigner crystal', 'ferroelectric character', 'specific heat measurement', 'spin-density wave state', 'tmtsf2pf6', 'freezing in supercooled liquid', 'thermodynamic measurement', 'long dynamic energy relaxation', 'nonequilibrium phenomenon', 'aging']"
W1592632330,"['microstructural analysis', 'microscopy', 'x-ray diffraction', 'x-ray', 'ferroelectric material', 'crystal structure', 'paraelectric phase', 'lower-symmetry ferroelectric phase', 'curie temperature', 'polarization', 'polycrystalline material', 'electric field', 'x-ray analysis', 'microscopy', 'lower-symmetry phase']"
W1611865706,"['mechanical property', 'ferro-piezoceramic', 'ferro-piezo', 'piezoceramic', 'electromechanical coupling factor', 'piezoelectric device', 'ultrasonic device', 'fuel injection system', 'smart structure', 'high precision positioning equipment', 'electronic manufacturing', 'scanning probe microscopy', 'electromechanical coupling', 'mechanical property', 'stress strain relation', 'bipolar electric field strain relation', 'unipolar electric field strain relation', 'dynamic response', 'creep', 'fracture mechanism', 'failure mechanism']"
W1613543169,"['liquid crystal', 'organic photovoltaic', 'photovoltaic', 'charge-transporting organic semiconductor', 'charge-transporting', 'semiconductor', 'self-assembled domain', 'uniform thin film', 'thin film', 'absorption spectrum', 'active material', 'organic photovoltaic device', 'photovoltaic device', 'power generation', 'photovoltaic effect', 'electron accepting material', 'perylene', 'fullerene', 'solar cell concentrator', 'concentrator']"
W161443425,"['one-dimensional oxygen-deficient metal oxide', 'one-dimensional metal oxide', 'oxygen-deficient metal oxide', 'metal oxide', 'non-stoichiometric metal oxide', 'non-stoichiometry', 'physical property', 'chemical reactivity', 'renewable energy', 'one-dimensional nanoceria', 'nonstoichiometric oxygen-deficient nanoceria', 'nanoceria', 'one-dimensional nanowire', 'nonstoichiometric oxygen-deficient nanowire', 'nanowire', 'nanocavity', 'magnli phase', 'tin oxide', 'substoichiometric magnli phase', 'magnli', 'tin oxide nanowire', 'substoichiometric magnli phase nanowire', 'nanowire', 'nanocavity', 'cr2o2.4 nanobelt', 'substoichiometric cr2o2.4 nanobelt', 'cr2o2.4', 'nanobelt', 'modulation structure']"
W1614434873,"['metal-insulator transition', 'hydrogen', 'dense hydrogen', 'metal-insulator', 'chemical model', 'ab-initio simulation', 'shock-wave experiment', 'shock-wave', 'effective interaction potential', 'density-temperature dependent partition function', 'partition function', 'plasma phase transition', 'phase transition', 'electrical conductivity', 'reflectivity measurement']"
W1644476821,"['self-organized morphology', 'nanostructured material', 'nanostructure', 'morphology', 'nanofiber', 'crystalline organic nanofiber', 'organic crystalline nanofiber', 'self-assembled reaction', 'molecular architecture', 'nanoparticle ring', 'nanodroplet pattern', 'belousov-zhabotinsky-aerosol microemulsion system', 'belousov-zhabotinsky-aerosol microemulsion', 'microemulsion', 'honeycomb carbon network', 'carbon network', 'transport property']"
