id,concepts
W2360805702,"['real time b-doped si grown by uhv/cvd', 'uhv/cvd', 'b-doped si', 'si', 'chemical vapor deposition', 'cvd', 'vacuum', 'substrate', 'epilayer', 'properties', 'secondary ion mass spectrum', 'fourier transform infrared spectroscoy', 'fourier transform', 'infrared spectroscoy', 'spreading resistance profile', 'resistance']"
W2360806102,"['ageing process', 'mechanical alloying', 'alloy', 'cu-9ni-6sn alloy', 'spinodal decomposition', 'critical temperature', 'deformation', 'ageing hardening process', 'peak hardness value']"
W2360983385,"['licoo thin films', 'licoo', 'soft solution processing', 'layered licoo compounds', 'cathodes', 'li ion batteries', 'li ion', 'batteries', 'cobalt substrates', 'soft solution', '4m lioh solution', '100', 'postsynthesis annealing', 'annealing', 'x-ray diffraction', 'x-ray', 'scanning electron microscopy', 'electron microscopy', 'atomic absorption spectroscopy', 'spectroscopy', 'chemical composition', 'crystallinity', 'film thickness', 'reaction mechanism', 'process']"
W2361022909,"['biomedical titanium alloy', 'titanium alloy', 'chemical composition', 'property', 'usa', 'japan', 'china', 'research tendency']"
W2361193835,"['concise discussion', 'ways', 'analysis of questions', 'methodology of materialogy', 'logic analysis', 'scholarly research', 'bringing forth new ideas', 'talent', 'conducting affairs', 'rising nation', 'mathematical treatment']"
W2361316780,"['new preparation technology', 'activated carbon fiber', 'rayon', 'high quality activated carbon fiber', 'direct activation', 'manufacturing', 'activated carbon', 'carbon fiber', 'rayon yield', 'rayon shrinkage', 'catalyst decomposition', 'catalyst exhaustion', 'absorbency to toluene', 'absorbency to acetone']"
W2361546837,"['morphology', 'mechanical property', 'epoxy resin', 'liquid crystalline compound', 'curing system', 'curing time', 'curing temperature', 'liquid crystalline compound content', 'liquid crystalline compound mixing method', 'polarizing optical microscope', 'optical microscope', 'mechanical test', 'differential scanning calorimetry', 'calorimetry', 'impact strength', 'tensile strength', 'bending modulus', 'bending', 'glass transition temperature', 'tg']"
W2361648869,"['free fabrication', 'nano-al_2o_3 bulk material', 'bulk material', 'sls', 'selective laser sintering', 'nano-al-2o-3 powder', 'powder', 'sintering', 'grain size', 'nano-ceramic material']"
W2361652076,"['mechanochemistry', 'inorganic material preparation', 'inorganic material', 'powder preparation', 'silicate material', 'ceramic material', 'research', 'development', 'science', 'technology', 'mechanochemistry application', 'inorganic material preparation by mechanochemistry', 'mechanochemical preparation', 'powder preparation by mechanochemistry', 'silicate material preparation by mechanochemistry', 'ceramic material preparation by mechanochemistry']"
W2361661817,"['one step synthesis', 'carbon nanotubes', 'cnt', 'cvd method', 'cvd', 'raw material', 'catalysts', 'reaction time', 'structures', 'carbon nanotubes growth', 'carbon nanotubes growth factors']"
W2361812850,"['sol-gel preparation method', 'sol-gel', 'xrd study', 'tio2 nanoparticles', 'nanoparticles', 'xrd', 'anatase structure', 'sized anatase', 'anatase formation', 'composite structure', 'rutile formation', 'rutile structure', 'grain size increase', 'grain size increase with heating temperature', 'structural rallaxation', 'grain boundary rallaxation']"
W2361848562,"['quantitative evaluation', 'alignment degree', 'sintered ndfeb permanent magnets', 'sintered ndfeb', 'permanent magnets', 'x-ray diffraction spectrum', 'x-ray diffraction', 'diffraction spectrum', 'field direction', 'simple calculation']"
W2361873978,"['microstructure', 'nanocrystalline surface layer', 'steel', 'nanostructured surface layer', 'surface processing', 'transmission electron microscopy', 'microscopy', 'mssbauer spectroscopy', 'spectroscopy', 'grain size', 'cementite decomposition', 'cementite dissolution', 'surface nanocrystallized layer']"
W2361995465,"['whisker toughening mechanism', 'whisker', 'toughening mechanism', 'coposite', 'crack deflection', 'crack bridging', 'whisker pullout', 'interfacial characteristic', 'properties of whisker', 'matrix', 'crack', 'whisker toughening']"
W2362114545,"['recrystallization behavior', 'rapid solidification al-ti alloy', 'al-ti alloy', 'reinforcement', 'particale volume fraction', 'particle radii', 'nucleation of recrystallization grain', 'nucleation', 'driven force', 'activation energy of recrystallization', 'recrystallization', 'acceleration of recrystallization process']"
W2362146589,"['li2b4o7 material preparation', 'li2b4o7', 'performance', 'single crystal growth', 'cz method', 'piezoelectric property', 'second harmonic generation', 'maker fringe', 'glass ceramic', 'temperature gradient method', 'tsee']"
W2362192323,"['surface damage', 'line cutting silicon', 'silicon', 'decktak', 'sem', 'x-ray double crystal diffraction', 'x-ray', 'diffraction', 'damage thickness', 'rough surface', 'id cutting silicon']"
W2362248401,"['dense tiadal/ti-2alc composites', 'dense composites', 'spark plasma sintering', 'sps', 'mixed powders', 'ti powder', 'al powder', 'ti-2alc powder', 'sintered products', 'duplex structure', 'heat treatment', 'fracture toughness', 'flexural strength']"
W2362539091,"['calculation', 'potassium-doped batio3', 'nanocrystalline batio3', 'batio3', 'transparent conductive film', 'transparent', 'conductive', 'film', 'crystal structure', 'preparation method', 'doping content', 'parabola equation', 'extreme value', 'quantitative relationship', 'potassium-doped batio3', 'nanocystals']"
W2362587907,"['microstructure', 'process', 'as-sprayed uhcs', 'ultrahigh carbon steels', 'carbon steels', 'spray forming process', 'spray forming', 'defects', 'state', 'origin', 'optimization', 'avoidance']"
W2362663765,"['strengthening mechanism', 'discontinuous fiber reinforced aluminium matrix composite', 'discontinuous fiber reinforcement', 'whisker reinforcement', 'particulate reinforcement', 'aluminium matrix composite', 'matrix composite', 'feature', 'disadvantage', 'appropriateness', 'future research']"
W2362754919,"['numerical value analysis', 'numerical value', 'combustion wave', 'shs process', 'simulation', 'non-linear dynamical mechanism', 'dynamical mechanism', 'time-space order combustion wave', 'time-space order', 'dissipation structure']"
W2362780530,"['hot cracking', 'welds', 'ni3al alloys', 'zr', 'solidification cracking', 'eb welds', 'fusion zone', 'matrix', 'ni5zr', 'interdentric regions', 'eutectic reaction', 'elevated temperature', 'welding speed']"
W2362897720,"['age hardening cucrzr alloy', 'age hardening', 'artificial neural network', 'neural network', 'supervised artificial neural network', 'levenberg- marquardt training algorithm', 'levenberg- marquardt', 'data mining', 'property prediction', 'property analysis']"
W2363001575,"['carbon-carbon composite', 'carbon-carbon', 'composite', 'thermal conductivity', 'needling', 'piercing', 'rapid fabrication technique', 'low-cost fabrication', 'fabrication']"
W2363052011,"['frequency shift', 'frequency', 'nanocrystalline powder core', 'powder core', 'resonance frequency', 'lc circuit', 'capacitor', 'coil', 'external magnetic field', 'magnetic field', 'resonance frequency increase', 'linearity', 'sensitivity', 'measuring magnetic field']"
W2363190178,"['bonding feature', 'brittleness', 'intermetallic', 'l1 2 structure', 'b2 structure', 'discrete variational x claster method', 'x claster', 'bonding directionality', 'ductility', 'chemical reaction', 'environmental molecule', 'micro-mechanism', 'environmental embrittlement', 'intermetallic compound']"
W2363202251,"['heat rectification phenomenon', 'solid interface', 'heat conducting', 'thermal current', 'linear answering theory', 'heat conducting coefficient', 'atmosphere']"
W2363223291,"['mo+c dual implantated steel', 'mo+c dual implantation', 'dual implantation', 'implantation', '65nb steel', 'hardness', 'implanation', 'fe-2moc phase', 'diffraction', 'auger analysis']"
W2363464251,"['oxygen-firing technique', 'floating glass furnace', 'floating glass', 'three-dimensional mathematical model', 'mathematical model', 'oil-fired floating glass furnace', 'floating glass furnace', 'noxygen-firing combustion chamber', 'combustion chamber', 'natural air', 'air mixed with 27% oxygen', 'flame length', 'temperature distribution', 'combustion', 'oxygen-firing technique use']"
W2363552244,"['tio2/pvp composites', 'pvp', 'nanometer-sized composites', 'nanometer-sized', 'sol-gel method', 'microhardness', 'nanometer-sized tiO-2/pvp composites', 'tiO-2', 'pvp', 'sol-gel method', 'thermal treatment', 'hardness']"
W2363567233,"['fabrication nanometer psz/mo composite', 'psz/mo composite', 'nanometer psz/mo composite', 'powder metallurgy', 'powder metallurgy method', 'metallurgical method', 'density measurement', 'elastic modulus measurement', 'thermal expansion coefficient', 'xrd', 'phase analysis', 'sintering', 'blending model', 'molybdenum', 'zirconia', 'hot pressing', 'fem', 'morphology investigation', 'fracture manner']"
W2363593540,"['religious behavior', 'religious', 'nano-particle suspension', 'nano-particle', 'suspension', 'coating', 'dilute caco3 suspension', 'newtonian behavior', 'concentrated caco3 suspension', 'shearing dilution phenomenon', 'thixothopy characteristic', 'coating filled', 'hardess', 'flexiblity', 'gloss']"
W2363630935,"['structure', 'pl spectrum', 'zno films', 'dc reactive magnetron sputtering', 'magnetron sputtering', 'sputtering', 'c-axis oriented zno films', 'c-axis', 'zno films composition', 'columnar crystallites', 'grain size', 'tem figure', 'ctem', 'zinc oxide', 'zno', 'photoluminescence', 'pl', 'hecd laser', 'room temperature', 'stress along grain boundary', 'grain boundary', 'intrinsic uv emission peak shift', 'uv emission peak shift', 'oxygen vacancy', 'zinc interstitial', 'deep level emission', 'higher substrate temperature', 'crystallinity', 'stress reduction', 'deep level emission reduction']"
W2363675347,"['measurement of composites interface tension strength', 'composites interface tension strength', 'interface tension strength', 'laser spallation technique', 'laser spallation', 'stress pulse stimulation', 'stress pulse', 'threshold laser energy', 'laser energy']"
W2363746078,"['metal oxides nanowires', 'metal oxides nanorods', 'nanowires', 'nanorods', 'thermal chemical synthesis', 'thermal decomposition', 'precursor', 'sol-gel electrophoresis deposition', 'electrophoresis', 'growing mechanism', 'application', 'metal oxides']"
W2363900831,"['selection principle', 'preparation method', 'working substance', 'magnetic refrigeration', 'room temperature', 'thermodynamic property', 'ferromagnetic material', 'magnetic refrigeration', 'external magnetic field', 'theoretic basis', 'principle', 'composite method', 'working substance series']"
W2363999298,"['preparation and characterization', 'leather polyurethane', 'polyurethane', 'nano-composite material', 'nano-composite', 'leather polyurethane polyurethane/sio2 nano-composite', 'nano-particle', 'sonsonic disperse instrument', 'sol-gel process', 'chemical structure', 'morphology', 'nano-composite', 'mechanical property', 'thermal stability', 'all-powerful electron tester', 'electron tester', 'dynamic mechanical analysis', 'dma', 'differential scanning calorimeter', 'dsc', 'chemical bond', 'tensile strength', 'stretching modulus', 'elongation at break', 'low temperature resistance', 'heat resistance', 'leather state']"
W2364220315,"['modern study method', 'modern study', 'organic coating', 'coating', 'metal system', 'performance failure process', 'failure process', 'electrochemical impedance spectroscopy', 'spectroscopy', 'localized electrochemical impedance spectroscopy', 'localized spectroscopy', 'scanning kelvin probe', 'kelvin probe', 'physio-chemical method', 'water transport', 'water', 'coating performance', 'coating failure']"
W2364335635,"['composite expansion admixture', 'expansion admixture', 'strength of massive concrete', 'massive concrete', 'compressive strength', 'hydration heat', 'insulation device', 'semi insulation', 'compressive strength of concrete', 'no admixture', '30.5% composite admixture', 'drop of compressive strength', 'compressive strength drop', 'propitious effect', 'hydration heat drop']"
W2364376297,"['crystallization', 'machinable glass-ceramic', 'glass-ceramic', 'machinable', 'caomgoal2o3-sio2-f system', 'caomgoal2o3', 'sio2', 'f', 'crystallization mechanism', 'parent glass', 'mica precipitate', 'spherulite', 'glass crystallization', 'enstatite', 'strip like aggregation', 'flake like one', 'bulk crystallization', 'f-', 'machinable microstructure', 'mica phases', 'micro morphology', 'large aspect ratio', 'rod shaped', 'interlocking']"
W2364465654,"['the main factor', 'influencing strength', 'strength', 'sfrc', 'slay by orthogonal experiment', 'orthogonal experiment', 'steel fiber', 'fine slay', 'water blinder ratio', 'comenting material content', 'volume ratio of steel fiber', 'strength of sfrc', 'slump', 'constucte of mid concent sfrc', 'mid concent sfrc']"
W2364470701,"['metal-induced crystallization', 'amorphous silicon film', 'silicon film', 'crystallization', 'poly silicon film', 'metal/amorphous silicon compound film', 'crystallization temperature', 'mechanism of the metal-induced crystallization', 'suitability of applications', 'devices']"
W2364511490,"['ni-fe content', 'amorphous al-alloy', 'amorphous al-90 tm-5 ce-5', 'amorphous al-90 ni-5 ce-5', 'crystallization onset temperature', 'crystallization', 'aging process', 'structure stability', 'prepeak', 'decomposition', 'room temperature']"
W2364640773,"['concrete structure cracking', 'concrete structure', 'cracking', 'formation mechanism', 'prevention measure', 'repair method']"
W2364662507,"['one-dimension material', 'one-dimension', 'materiales-synthesis', 'single-walled carbon nanotube', 'carbon nanotube', 'nanotube', 'scientific progress', 'synthetic technology', 'arc discharge', 'chemical vapor deposition', 'larser vaporization', 'solar approach', 'hydrogen storage material', 'nano-scale electronic device', 'carbon nanotube actuator']"
W2364670926,"['new debinding process', 'debinding process', 'ceramic injection molding', 'injection molding', 'mixing process', 'molding process', 'debinding process', 'sintering', 'catalytic debinding', 'aqueous extraction debinding', 'debinding process', 'mechanism', 'drawback', 'advantage']"
W2364732517,"['preparation', 'nickel ferrite based cermet', 'aluminum electrolysis', 'inert anode', 'aluminum electrolysis inert anode', 'nife-2o4', 'sintering temperature', 'heat preservation time', 'sintering process', 'physical parameter', 'liquidus temperature', 'metal phase', 'wettability', 'cermet', 'electrical conductivity', 'corrosion resistance']"
W2364903750,"['forming ability', 'slowly-cooling bulk amorphous alloy', 'bulk amorphous alloy', 'amorphous state alloy', 'metallic glass', 'development history', 'formation process', 'relation process', 'devitrification process', 'amorphous state', 'alloy']"
W2364967122,"['the research progresses on the preparation and application of the tio2 photocells', 'the preparation and application', 'tioc2 photocells', 'photocells', 'preparation', 'application', 'photoelectric property', 'photoelectric', 'cells']"
W2365055103,"['magnetic polymer microsphere', 'magnetic polymer', 'microsphere', 'polymer', 'structure', 'preparation method', 'magnetic plastic', 'enzyme immobilization', 'cell separation', 'target drug', 'analysis']"
W2365148372,"['improved wax-based binder', 'wax-based binder', 'metal injection molding', 'injection molding', 'polypropylene', 'paraffin wax', 'castor oil', 'stearic acid', 'modifier', 'thermal analysis', 'adhesion to metal powder', 'fe-ni powder', 'molding', 'rheological characterisation', 'pseudo plasticity', 'power law exponent', 'activating energy', 'thermal debinding', 'solvent debinding', 'debinding', 'green part']"
W2365165468,"['matrix content', '2d carbon/carbon', 'carbon/carbon', 'carbon preform', 'phenolics', 'carbonized 2d carbon/carbon', 'densified 2d carbon/carbon', 'interlaminar shear strength', 'carbonized 2d carbon/carbon', 'densified 2d carbon/carbon', 'tensile property', 'thermal stress', 'delamination', 'ultimate 2d carbon/carbon', 'ilss', 'tensile strength', 'modulus']"
W2365317541,"['compound material', 'carbon fiber reinforced cement', 'carbon fiber', 'cement', 'building in china', 'building', 'short-cut carbon fiber reinforced concrete', 'carbon fiber reinforcement', 'concrete']"
W2365396280,"['hydrophobic siO2 aerogels', 'siO2 aerogels', 'aerogels', 'hydrophobic agent', 'tmcs', 'sol-gel method', 'precuror', 'ft-ir', 'se', 'tem', 'water adsorption', 'other experiment']"
W2365423150,"['part curl distortion', 'curl distortion', 'laser rapid prototyping', 'rapid prototyping', 'prototyping', 'deformation', 'curl', 'shrinkage', 'polymerization rate', 'active diluting agent', 'diluting agent', 'polymerization', 'deformation mechanism']"
W2365466380,"['cast processing parameter', 'cast processing', 'k411 alloy', 'alloy', 'nickel-based high temperature alloy', 'high temperature alloy', 'orthogonal experiment', 'variance analysis', 'casting resin temperature', 'radiator medium', 'refining time', 'nickel', 'high temperature']"
W2365942097,"['nano al_2o_3 particle', 'nano al_2o_3', 'microstructure', 'property', 'nano 4ysz composite ceramic', 'nano 4ysz', 'pressureless sintering', 'sintering property', 'structure and performance', 'ceramics', 'lower temperature', 'additive', 'grain size', 'intergranular fracture', 'intragranular fracture', 'hardness']"
W2366052889,"['phthalocyanine', 'application', 'electrophotography', 'energy conversion', 'photovoltaic', 'solar cell', 'non-linear optics', 'electroluminescence', 'gas sensor', 'photoelectrochromic', 'organic superlattice structure']"
W2366393316,"['physical proportion', 'concrete proportion', 'large charge fly ash composite cement', 'fly ash composite cement', 'admixture', 'improved concrete', 'concrete']"
W2366667638,"['preparation technology', 'foam ceramics', 'foam', 'ceramics', 'impregnation', 'slurry', 'pile', 'additive', 'sintering condition', 'clay foam ceramic', 'porosity']"
