id,concepts
W4312453361,"['cryogenic treatment', 'workpiece', 'tool', 'electrical discharge machining performance', 'electrical discharge machining', 'machining', 'advanced material', 'traditional machining process', 'unconventional machining process', 'electrical discharge machining process', 'material removal rate', 'tool wear rate', 'cryogenically treated workpiece', 'workpiece electrode', 'electrical conductivity', 'enhanced material removal rate', 'reduced tool wear rate']"
W4312575327,"['seismic performance', 'ductile corrosion-free reinforced concrete frame', 'corrosion-free reinforced concrete frame', 'reinforced concrete frame', 'steel bar corrosion', 'reinforced concrete structure', 'glass-fiber-reinforced polymer', 'glass-fiber-reinforced polymer reinforced concrete', 'steel rebar', 'shape memory alloy', 'stainless steel rebar', 'ductile behavior', 'corrosion resistance', 'steel rebar frame', 'seismic residual deformation', 'residual deformation', 'sma', 'steel rebar frame', 'frame design']"
W4312708151,"['molecular dynamic', 'machine learning technique', 'water desalination', 'water purification', 'nanopore size', 'wall wettability', 'electric field strength', 'ion removal', 'nanochannel', 'molecular dynamic simulation', 'numerical database', 'ion movement', 'electric field', 'potential energy region', 'ion drift', 'ion clustering', 'diffusion coefficient', 'machine learning algorithm', 'simulation data']"
W4312856467,"['laser welding', 'welding', 'aluminum battery tab', 'variable al/cu busbars', 'li-ion battery', 'li-ion battery joint', 'internal combustion engine', 'battery electric vehicle', 'battery joint', 'aluminum busbar', 'copper busbar', 'busbar connection', 'laser welding', 'safety', 'reliability', 'electrical resistivity', 'understading', 'dissimilar materials', 'aluminum-copper busbar', 'thin thickness', 'common defects', 'laser-materials interaction', 'laser process parameter adjustment', 'laser power', 'laser speed', 'laser operational mode', 'base metals', 'alloying elements', 'filler metals', 'mechanical property', 'electrical property']"
W4312877291,"['mechanical property', 'dry sliding wear', 'alsimag alloy', 'equal channel angular pressing', 'ecap', 't6 heat treatment', 'cooling slope alsimag alloy', 'microstructure', 'hardness', 'tensile', 'tribological behavior', 'dry sliding wear test', 'pin-on-disc tribometer', 'tribometer', 'microhardness', 'uts', 'ys', 'heat-treated alsimag alloy', 'ecap', 'wear rate', 'coef']"
W4313054487,"['mechanical analysis', 'flat sheet water treatment membrane', 'water treatment membrane', 'polymeric water treatment membrane', 'submerged membrane bioreactor', 'membrane bioreactor', 'long-term deformation', 'filtration duration', 'viscoelastic material model', 'finite element code', 'mechanical fatigue life prediction', 'stress distribution', 'quasi-static analysis', 'viscoelastic analysis']"
W4313156634,"['pitch length of perforation', 'perforation', 'crease bending characteristic', 'polypropylene sheet', 'polypropylene', 'indentation of perforation blade', 'perforation blade', 'bending formability', 'dashed-ruled line', 'indentation depth', 'creasing method', 'carton sheet', 'scored line', 'resin sheet', 'perforation blade', 'nicked uncut length', 'crease bending characteristic', 'resin sheet', 'dashed line', 'perforation blade', 'bending formability', '0.5-mm-thick polypropylene sheet', 'polypropylene sheet', 'perforation pitch', 'cutting-to-pitch length ratio', 'cutting tip', 'nicking zone depth', 'cut part', 'burr', 'folding process', 'scored polypropylene sheet']"
W4313326520,"['sub-zero treatment', 'hardness property', 'corrosion property', 'low-alloy nickel steel', 'grinding balls application', 'high hardness', 'corrosion resistance', 'austenitizing temperature', 'water-quenching', 'liquid nitrogen', 'tempering treatment', 'hardness test', 'fractography test', 'ductile fracture', 'dimples at fractured surface', 'corrosion test', 'enhancement of corrosion resistance']"
W4313378931,"['thermomechanical behavior', 'thermomechanical', 'ni ti wire', 'damper', 'bridge cable', 'bridge cable cable', 'damping capacity', 'passive damping device', 'building structure', 'cable structure', 'numerical tool', 'finite element model', 'superelastic behavior', 'strain energy dissipation', 'stress-induced martensitic transformation', 'martensitic transformation', 'intermediate r-phase transformation', 'thermal effect', 'strain localization', 'finite element code', 'dynamic response', 'bridge cable equipped ni ti wire-based damping device', 'ni ti wire-based damping device', 'damping capacity prediction', 'numerical simulation']"
W4313408318,"['fe tio2', 'zeolite', 'h-a', 'photocatalyst', 'degradation', 'waste dye', 'dye', 'methylene blue', 'uv irradiation', 'industrial wastewater', 'non-biodegradable dye', 'dye degradation', 'tio2', 'adsorption power', 'impregnation method', 'xrd', 'xrf', 'sem', 'ft-ir', 'uv-vis drs', 'drs', 'zeolite-a characteristic band', 'zeolite-a', 'band gap', 'photocatalytic efficiency', 'methylene blue degradation', 'irradiation time', 'pH', 'concentration of methylene blue', 'photocatalyst', 'purification']"
