id,concepts
W2079274763,"['microstructure', 'mechanical properties', 'zk60-er magnesium alloy', 'er addition', 'microstructure analysis', 'mechanical properties analysis', 'cast zk60-er0.5 wt% ingot', 'cast zk60-er1 wt% ingot', 'cast zk60-er2 wt% ingot', 'cast zk60-er4 wt% ingot', 'homogenization', 'extrusion', 'fiber texture', 'dynamically precipitated spherical mgzn compound', 'mgzn compound', 'elongation', 'tensile strength', 'heat treatment', 'no er-bearing precipitate', 'plasticity', 'solutionization time', 'static precipitation', 'optical microstructure', 'plasticity compensation']"
W2079662257,"['shot blast', 'shot blasting', 'surface treatment', 'oxidation resistance', 'tial-base alloy', 'tial', 'oxidation', 'cyclic oxidation resistance', 'cyclic oxidation', 'wo3 powder', 'al2o3 layer', 'layer formation', 'shot blasting with wo3 powder', 'wo3 powder', 'surface treatment in air', 'diesel engine exhaust gas atmosphere', 'diesel engine exhaust gas', 'exhaust gas', 'oxidation atmosphere', 'preferential oxidation', 'sound oxidation resistance', 'continuous oxidation resistance', 'nichel-base superalloy', 'inconel', 'turbocharger wheel', 'as-cast skin surface', 'skin surface']"
W2080124899,"['interdiffusion growth', 'diffusion couple', 'solid-phase growth', 'fluid mechanics', 'flow point', 'diffusion couple', 'atomic interdiffusion', 'interdiffusion field', 'flow point growth', 'phase growth', 'diffusion couples', 'thickness time dependence', 'darken's equation', 'darken', 'binary interdiffusion system', 'interdiffusion system', 'kirkendall velocity']"
W2080314295,"['diffusional creep', 'burton and reynolds', 'greenwood', 'denuded zone', 'high stress exponent', 'diffusion-controlled dislocation creep', 'dislocation creep', 'deformation process', 'superplastic material', 'superplastic', 'grain-boundary sliding', 'slip', 'fine-grained copper', 'copper', 'diffusion-controlled dislocation creep mechanism', 'diffusion-controlled', 'dislocation creep mechanism', 'harper-dorn creep']"
W2080418734,"['oxidation resistance', 'microstructure', 'nichcralsy coating', 'vacuum arc deposition', 'deposition technique', 'unidirectionally solidified alloy', 'turbine blade', 'vane', 'jet engine', 'tensile strength', 'stress rupture', 'coating', 'oxidation resistance', 'annealed state', 'limited interdiffusion', 'cyclic oxidation', 'stress rupture', 'local composition', 'surface oxidation', 'turbine blades', 'vanes', 'advanced jet aero-engines']"
W2080737126,"['hot strength', 'hot ductility', 'titanium alloy', 'continuous casting process', 'workability', 'ti-6al-2sn-4zr-2mo', 'ti-10v-2fe-3al', 'ti-15v-3cr-3sn-3al', 'niti', 'melting point', 'hot rolling', 'continuous casting', 'hot direct rolling', 'strand unbending', 'surface oxidation']"
W2080888226,"['microstructural change', 'alumina', 'hot isostatic pressing', 'hot isostatic pressing hp', 'isostatic pressing', 'grain growth enhancement', 'deformation', 'creep test', 'superplastic alloy', 'ceramics', 'fine-grained alumina powder', 'densification', 'hot isostatic pressing hp', 'isostatic pressing', 'grain shape change', 'densification change', 'finite element calculation', 'finite element']"
W2081795122,"['pre-deformation transformation plasticity relationship', 'transformation plasticity', 'martensitic transformation', 'martensitic phase transformation', 'low alloy steel', 'diffusionless martensitic phase transformation', 'diffusionless martensitic phase', 'martensitic phase', 'transformation strain', 'pre-straining superimposed stress', 'superimposed stress', 'transformation plasticity strain', 'separate experiment', 'combined experiment', 'martensite start temperature', 'transformation plasticity strain prediction', 'prediction', 'complex production process', 'production process', 'pre-deformation', 'superimposition of stresses', 'stresses', 'phase transformation']"
W2081898108,"['plasticity', 'diminished length scale', 'length scale', 'nanocrystalline material', 'technologically attractive', 'nanocrystalline', 'mechanical behavior', 'microstructural characteristic', 'severe plastic deformation', 'deformation', 'mechanical data', 'nanoscale material', 'plasticity at truly diminished length scales', 'truly diminished length scale', 'intragranular dislocation generation', 'dislocation generation', 'accommodation process', 'grain boundary mediated plastic behavior']"
W2081942574,"['failure strain', 'al/sic composites', 'sic composites', 'reacted matrix-reinforcement interface', 'reacted interface', 'fracture behavior', 'tensile ductility', 'ductility', 'interfacial microstructure', 'molten aluminium', 'contact time', 'particle-matrix interface', 'matrix phase flow', 'plastic flow', 'failure strain prediction', 'failure strain model', 'reinforcement concentration', 'strain to failure', 'unreinforced matrix', 'matrix failure', 'particle breakage', 'fall in failure strain']"
