id,concepts
W2043824764,"['fabrication', 'mechanical property', 'sic/cu composite', 'cu', 'hot pressing sintering', 'sintering', 'zn addition', 'low density', 'low coefficient of thermal expansion', 'excellent mechanical property', 'sintering activator', 'hot pressing sintering technology', 'phase composition', 'morphology', 'x-ray diffraction', 'xrd', 'scanning electron microscopy', 'electron microscopy', 'energy-dispersive spectroscopy', 'eds', 'density', 'uniformity', 'void free', 'mechanical property', 'vickers hardness', 'bending strength', 'hot pressing sintering technology', 'sintering temperature', 'vickers hardness', 'bending strength']"
W2043844975,"['superplasticity', 'deformation mechanism', 'ld10 aluminium alloy', 'aluminium alloy', 'commercial hot-rolled bar', 'hot-rolled bar', 'proper recrystallization annealing temperature', 'recrystallization annealing temperature', 'solution annealing temperature', 'annealing temperature', 'average elongation', 'maximum elongation', 'dynamic recrystallization', 'structural effect', 'superplastic deformation', 'coarse-grained alloy', 'large cavity', 'deep cavity', 'grain boundary', 'intergranular fracture', 'metal filament', 'solid-liquid mixture', 'grain-boundary sliding', 'viscous flow']"
W2043859567,"['ultra-fine bainitic steel', 'bainitic steel', 'refinement technology', 'relaxation-precipitation-controlling phase transformation', 'phase transformation', 'bainite', 'synergistic property', 'thermal simulation', 'refinement mechanism', 'optical microscope', 'scanning electron microscope', 'transmission electron microscope', 'electron back scattering diffraction', 'diffraction', 'microstructure', 'lath bainite packet', 'lath bainite', 'dislocation cell', 'strain induced precipitation', 'precipitation', 'acicular ferrite formation', 'ferrite formation', 'cooling', 'phase transformation refinement']"
W2043877224,"['piii superficial treatment', 'superficial treatment', 'ceramic coating', 'creep test', 'ti-6al-4v alloy', 'ti-6al-4v', 'creep resistance', 'cylindrical bar', 'forged and annealing', 'annealing', 'air cooling', 'creep test', 'nitrogen ion implantation', 'vacuum reactor', 'implantation', 'ytria', 'nitrogen ion', 'atmospheric plasma spraying', 'plasma spraying', 'sulzer metco type 9 mb', 'sulzer metco', 'types 9 mb', 'cobalt-nickel-chromium-aluminum', 'cobalt-nickel-chromium', 'aluminum', 'bond coat', 'plasma spraying', 'sulzer metco type 9 mb', 'sulzer metco', 'types 9 mb', 'cobalt-nickel-chromium-aluminum', 'cobalt-nickel-chromium', 'aluminum', 'bond coat']"
W2043883828,"['mechanical behavior', 'curau treated fiber-reinforced sand', 'fiber-reinforced sand', 'artificial fiber', 'soil', 'geotechnical engineering', 'geotechnical', 'composite material', 'short fiber', 'curau fiber', 'recycled eps', 'expanded polystyrene', 'non-reinforced soil', 'reinforced soil', 'triaxial test', 'mechanical property', 'natural treated fiber', 'polymer', 'water absorption']"
W2043921544,"['combustion synthesis', 'actinide bearing nitride ceramic nuclear fuel', 'actinide bearing nitride', 'nitride ceramic nuclear fuel', 'self-propagating high temperature combustion synthesis', 'high temperature combustion synthesis', 'shs', 'ceramic nuclear fuel', 'nuclear fuel', 'americium-based ceramic', 'americium', 'inert matrix', 'rapid heating and cooling cycle', 'rapid heating', 'cooling cycle', 'vaporization loss', 'manganese', 'praseodymium', 'dysprosium', 'physical surrogate', 'chemical surrogate', 'actinide nitride powder', 'auto-ignition combustion synthesis', 'aics', 'zirconium powder', 'shs', 'densely ZrAmN pellet']"
W2043953847,"['chemical transformation', 'diamond', 'fe catalysis', 'thermal analysis', 'thermal analysis method', 'raman scattering', 'crystal structure', 'workpiece surface wear morphology', 'scanning electron microscopy', 'energy dispersive x-ray analysis', 'x-ray', 'diffusion', 'single crystal diamond', 'elevated temperature', 'gas environment']"
W2043954131,"['material property', 'residual stress', 'barkhausen noise analysis', 'barkhausen noise', 'noise analysis', 'forming quality', 'sheets', 'non-destructive method', 'non-destructive testing', 'ferromagnetic sheet', 'tensile test', 'extension', 'residual stress analysis', 'x-ray diffraction', 'x-ray', 'diffraction', 'texture analysis', 'peak broadening', 'metallographical inspection', 'inspection', 'micromagnetic testing', 'hardness']"
W2043968959,"['thermomechanical parameter', 'texture of brass sheet', 'brass sheet', 'hot rolling', 'cold rolling', 'annealing', 'planar anisotropy', 'recrystallization', 'rolling texture', 'finish rolling temperature', 'cold reduction', 'annealing temperature', 'uniform deformation', 'high finishing temperature', 'severe cube and g texture component', 'cube and g texture component', 'mechanical twinning', 'low finishing temperature', 'intensity of cube component', 'amount of cold reduction']"
W2043972382,"['semiconductor-mediated photocatalytic degradation', 'photocatalytic degradation', 'pesticide derivative', 'pesticide', 'other priority organic pollutant', 'organic pollutant', 'titanium dioxide', 'titanium', 'photocatalytic degradation in aqueous suspension', 'photocatalytic degradation', 'aqueous suspension', 'benzidine', '1,2-diphenyhydrazine', 'benzidine', '1,2-diphenyhydrazine', 'photonic efficiency', 'degradation rate', 'toxicity test', 'bacterial luminescence', 'vibrio fischeri', 'luminescence']"
