id,concepts
W2007837720,"['monte carlo simulation', 'macro stress evaluation', 'micro strain analysis', 'neutron radiation', 'synchrotron radiation', 'radiation', 'diffraction', 'neutron spectrometer', 'synchrotron experiment', 'monte carlo simulation of neutron spectrometers', 'monte carlo simulation of synchrotron experiments', 'radiation diffraction', 'diffracted intensity', 'probe volume', 'radiation acquisition', 'interface', 'monte carlo', 'neutron spectrometer', 'synchrotron experiment', 'diffraction profile', 'crystallite', 'root mean squares', 'strain']"
W2007839038,"['thermal stability', 'amorphous ti-cu-ni-sn', 'amorphous', 'mechanical alloying', 'mechanical alloying', 'quaternary amorphous alloy', 'amorphous alloy', 'ti50cu32ni15sn3', 'ti50cu25ni20sn5', 'ti50cu23ni20sn7', 'planetary high-energy ballmill', 'high-energy ballmill', 'ballmill', 'amorphization', 'millng speed', 'differential scanning calorimetry', 'calorimetry']"
W2007860858,"['initial corrosion phenomenon', 'initial corrosion', 'magnesium alloy', 'skpfm', 'electrode potential', 'structural material', 'saltwater immersion test', 'salt spray test', 'electrochemical corrosion test', 'corrosion resistance', 'microscopic galvanic corrosion', 'galvanic corrosion', 'dispersoids', 'a-mg', 'az91d mg alloy', 'scanning kelvin probe force microscope', 'skpfm', 'surface potential difference', 'vspd', 'pure metals', 'skpfm', 'salt water immersion test', 'salt water immersion', 'topographic map', 'az91d corrosion', 'corrosion']"
W2007881865,"['metal catalyst support', 'catalyst support', 'wire mesh metallic catalyst support', 'metallic catalyst support', 'stainless heat resistant steel', 'steel', 'aluminum', 'honeycomb catalyst support', 'metal honeycomb catalyst support', 'honeycomb catalyst', 'aluminum extraction processing', 'aluminum oxide layer', 'oxygen atmosphere', 'heat treatment furnace', 'aluminum oxide layer formation', 'scanning electron microscopy', 'x-ray reflection diffraction']"
W2007884933,"['alloy design', 'heat treatment', 'high pressure diecasting', 'diecasting', 'pressure diecasting', 'yield stress', 'blistering', 'dimensional instability', 'truncated solution treatment', 'solution treatment', 'quenching', 'artificial ageing', 'artificial ageing', 'fatigue resistance', 'thermal conductivity', 'fracture resistance', 'hpdc alloy', 'alloy development', 'yield strength', 'ductility level', 'microstructure development', 'alloying element', 'composition limit', 'effect on microstructure development']"
W2008087423,"['hydrogen property', 'hydrogen', 'mghx-nb2o5 composite', 'mechanical alloying', 'storage hydrogen', 'safe storage', 'economical storage', 'metal hydride', 'magnesium', 'hydrogen capacity', 'metal oxide', 'kinetic improvement', 'transition oxide', 'nb2o5', 'hydrogen absorption property', 'hydrogen absorption', 'powder synthesis', 'xrd', 'sem', 'edx', 'bet', 'tg/dsc analysis', 'sieverts type pct apparatus', 'pct apparatus', 'absorption/desorption kinetic', 'absorption', 'desorption', 'catalyzed absorption', 'catalyzed absorption with 5wt%nb2o5', '5wt%nb2o5', '30min milling', 'millng', 'sieverts type pct apparatus', 'pct apparatus', 'absorption/desorption kinetic', 'absorption', 'desorption', 'catalyzed absorption', 'catalyzed absorption with 5wt%nb2o5', '5wt%nb2o5', '30min milling', 'millng']"
W2008093183,"['textile solar cell', 'solar cell', 'microwire', 'sic microwire', 'conjugated polymer', 'polymer', 'sol-gel route', 'carbothermal reduction', 'carbothermal reduction step', 'photovoltaic device', 'p-i-n structure', 'intrinsic semiconductor', 'central photoactive layer', 'charge separation', 'dope semiconductor', 'driving force']"
W2008176489,"['copper content', 'dynamic grain growth', 'dynamic grain growth in al-cu-zr systems', 'al-cu-zr systems', 'microstructural development', 'texture evolution', 'uniaxial tensile deformation', 'tensile deformation', 'strain rate', 'microstructure', 'layers', 'high-angle grain boundary', 'low-angle grain boundary', 'grain spacing', 'rolled aluminium alloys', 'aluminium alloys', 'strain rate sensitivity index', 'ductility', 'deformation', 'grain size increase', 'crystallographic texture', 'changes in crystallographic texture during deformation']"
W2008201783,"['residual stress', 'texture investigation', 'phase investigation', 'autogenous edge weld', 'edge weld', 'ferritic steel', 'high energy synchrotron radiation', 'synchrotron radiation', 'radiation', 'residual strain', 'phase distribution', 'x-ray diffraction', 'x-ray', 'numerical data', 'texture change']"
W2008318596,"['ductile damage progress', 'ductile damage', 'single crystal', 'synchrotron white x-ray', 'white x-ray', 'x-ray', 'spring-8', 'fcc single crystal', 'tensile test', 'wire electric discharge machining', 'electric discharge machining', 'white x-ray diffraction', 'x-ray diffraction', 'diffraction profile', 'slit', 'crystallite size', 'non-uniform strain', 'instrumental function', 'diffraction profile of white x-ray', 'x-ray diffraction', 'crystallite size', 'non-uniform strain']"
W2008330439,"['residual stress analysis', 'residual stress', 'foreign object damage', 'foreign object', 'diffraction', 'synchrotron diffraction', 'plastic model', 'power-law dependence', 'plastic model', 'strain measurement', 'micro-cracking', 'shear band formation', 'damage mechanism']"
W2008356894,"['ultrasonic motor', 'ultrasound motor', 'mobile phone', 'lens system', 'optical zoom', 'auto focusing', 'fem finite element method', 'fem', 'piezoelectric ceramic', 'piezoelectric', 'elastic body', 'voltage application', 'rotation direction change', 'proto type motor fabrication', 'camera lens', 'power consumption', 'rotation speed']"
W2008362761,"['proton exchange membrane fuel cell', 'fuel cell', 'cathode catalyst', 'cathode', 'alcohol-reduction process', 'alcohol-reduction', 'transmission electron microscopy', 'transmission electron', 'microscopy', 'energy dispersive analyses', 'energy dispersive', 'x-ray diffraction', 'x-ray', 'electrochemical behavior', 'cycling voltammetry', 'voltammetry', 'chronoamperommetry']"
W2008417044,"['high strength aluminium sheet metal joining', 'aluminium sheet metal joining', 'resistance spot welding', 'spot welding', 'aluminium aa7075', 'extrusions', 'plate or sheet metal', 'aerospace application', 'lightweight vehicle structure', 'lightweight vehicle', 'automotive application', 'deep drawing', 'elevated temperature', 'spot welding', 'innovative spot welding', 'welding aluminium aa7075-t6 sheets', 'welding aa7075-t6 sheets', 'radiography', 'stable process range']"
W2008536836,"['graphene', 'graphene composites', 'metal matrix composites', 'physical property', 'mechanical property', 'aerospace structure', 'bioengineering', 'energy storage material', 'photoelectric device', 'hummers method', 'chemical plating copper', 'powder metallurgic method', 'morphology characterization', 'xrd', 'sem', 'testing harness', 'density optimization', 'particle volume fraction', 'hardness increment']"
W2008660649,"['3d free form fabrication', 'free form fabrication', 'pivoting side trowel', 'side trowel', 'ceramic material', 'construction automation approach', 'layered fabrication process', 'layered fabrication', 'whole houses construction', 'sub-components construction', 'ceramic materials', 'construction', 'house construction', 'trowel', 'smooth and accurate surfaces formation', 'surface formation']"
W2008677067,"['improved mos interface properties', 'mos interface properties', 'cface 4hsc', 'poch3 annealing', 'metal-oxide-semiconductor mos capacitors', 'metal-oxide-semiconductor', 'mos capacitors', 'field-effect transistors', 'fet', 'post-oxidation annealing', 'phosphorus-containing atmosphere', 'phosphorus-containing', 'annealing', 'si-face', 'oxide growth', 'c-face mos structures', 'c-face', 'mobility', 'field-effect mobility', 'phosphorus atoms', 'sio2/sic interface', 'interface', 'field-effect performance']"
W2008690926,"['2-dof precision positioning system', 'precision positioning system', 'ic packaging', 'wafer wire bonding equipment', 'wafer wire bonding', 'elastic decoupling mechanism', 'dynamic performance', 'vca', 'positioning table', 'dynamic model', 'electromechanical coupling control system', 'control system', 'displacement pid controller', 'prototyping experiment', 'speed', 'accuracy']"
W2008693329,"['heat treatment', 'tungsten addition', 'microstructure', 'tensile property', 'powder metallurgy', 'ti-48al-2nb-2cr', 'ti-48al-2nb-2cr-2wn', 'tungsten-modified version', 'microstructures', 'tensile property', 'gas atomized powder', 'hot isostatic pressing', 'solution heat treatment', 'controlled cooling', 'martensitic gamma formation', 'lamellar coarsening', 'equiaxed gamma phase formation', 'aging treatment', 'beta phase precipitation', 'lamellar interface', 'grain boundary', 'fracture morphology', 'inter-granular cracking', 'intra-granular cracking', 'inter-lamellar cracking']"
W2008770045,"['brazing', 'silicon nitride', 'steel', 'cu-based filler metal', 'fillermetals', 'residual stress', 'joints', 'agcuti filler metal', 'finite element method', 'tensile test', 'thermal expansion mismatch', 'ceramic', 'metal', 'brazing ceramic/metal', 'active metal brazing', 'silicon nitride/metal', 'cu-based filler metal', 'cu-based', 'filler metal', 'residual stress reduction', 'filler metal properties', 'interlayer thickness']"
W2008895450,"['gas nitriding mechanism', 'titanium powder injection molded product', 'titanium powder', 'injection molding', 'surface treatment', 'high reactivity', 'metal powder injection molding', 'mim', 'nitriding condition', 'sintering time', 'microstructure', 'hardness', 'nitrided layer thickness', 'specsimen size', 'mechanical property', 'functional property']"
W2008905400,"['macrostructure prediction', 'ccslab', 'inner structure', 'continuously cast semis', 'continuously cast', 'semis', 'further processing', 'application', 'porosity', 'macrosegregation', 'primary dendrite geometry', 'technological characteristic feature', 'crack sensitivity', 'formability', 'mathematical modeling', 'columnar-equiaxed transition', 'solute enriched interdendritic liquid', 'mushy zone']"
