id,concepts
W1971398240,"['multi-scale metallic material', 'multi-scale alloy', 'ultra-fine lamellar structure', 'lamellar structure', 'dislocation density', 'equiaxed ultra-fine grain', 'ultra-fine grain', 'fine grain', 'coarse grain', 'partial recrystallization', 'recrystallization', 'cold-rolled coarse-grained alloy', 'coarse-grained alloy', 'high strength', 'high ductility', 'ductility', 'uniform elongation', 'lamellar structure volume fraction', 'volume fraction', 'high yield strength', 'yield strength']"
W1971750879,"['dynamic compressive property', 'dynamic compressive failure', 'compressive failure', 'glass fiber reinforced silica hydrogel', 'silica hydrogel', 'hydrogel', 'split hopkinson pressure bar', 'split hopkinson pressure', 'hopkinson pressure', 'compressive stress', 'quasi-static compressive stress', 'dynamic compressive strength', 'strain rate', 'sample basal area', 'strain failure strain', 'hydrogel failure', 'failure strain', 'lateral tensile stress', 'tensile stress']"
W1972195298,"['plasticity', 'icosahedral znmgdy single quasicrystal', 'quasicrystal', 'plastic deformation experiment', 'deformation experiment', 'flux growth technique', 'thermodynamic activation parameter', 'deformation process', 'stressstrain curve', 'yielding', 'steady state regime', 'constant flow stress level', 'microstructural investigation', 'transmission electron microscopy', 'deformed sample', 'deformation mechanism', 'dislocation', 'planar defect', 'slip plane', 'moving dislocation']"
W1972468201,"['in situ fracture experiment', 'duplex stainless steel', 'stainless steel', 'dislocation structure', 'plastic zone', 'crack propagation', 'scanning transmission electron microscope', 'electron microscope', 'cross-slip', 'dislocation', 'crack propagation mode', 'austenite phase', 'dislocation configuration', 'plastic zone formation', 'crack advance', 'zigzag crack propagation', 'multiple slip', 'interface crack propagation', 'microcrack initiation', 'ligament rupture', 'slip system activation', 'crack tip schmid factor', 'schmid factor']"
W1972693150,"['microstructural modification', 'spray forming', 'alcu alloy', 'equiaxed grain morphology', 'primary-phase', 'non-dendritic morphology', 'particulate eutectic morphology', 'non-faceted growth morphology', 'cual2-phase', 'solidification behaviour', 'droplet', 'spray-deposit']"
W1972849181,"['interface formation', 'bond strength', '3y-tzp/cr composite bilayer', 'bilayer', 'sinterjoining', 'sinterjoining nanostructured yttria stabilized zirconia', 'nanostructured yttria stabilized zirconia', 'yttria stabilized zirconia', 'chromium powder', 'sintering atmosphere', 'argon', 'vacuum', 'microstructural evaluation', 'phase formation', 'scanning electron microscopy', 'electron probe micro-analysis', 'micro-focused x-ray diffraction', 'x-ray diffraction', 'spreading and evaporation mechanism', 'evaporation condensation mechanism', 'interface formation mechanism', 'improved joint shear-strength', 'shear-strength', 'mfxrd', 'cr-island at the interface', 'cr-island', 'no reaction between cr and zirconia', 'no reaction', 'zirconia', 'cr']"
W1972915220,"['constitutive description', 'low cmn steel', 'hot-working condition', 'structural application', 'mechanical threshold stress model', 'flow stress', 'solid solution', 'precipitation hardening', 'plastic deformation', 'work-hardening', 'estrin-mecking work-hardening law', 'work-hardening law', 'kocks', 'material parameter', 'strain interval', 'positive work-hardening', 'work-hardening transient', 'work-softening transient', 'computational tool', 'deformation process']"
W1973032241,"['plastic stress-strain behavior', 'plastic stress-strain', 'bulk metallic glass', 'metallic glass', 'strain rate', 'supercooled liquid region', 'compression test', 'solid metal lubricant sheet', 'lubricant sheet', 'strain', 'finite element method calculation', 'finite element method']"
W1973357442,"['mechanical property', 'deformation kinetic', 'bulk cualzn alloy', 'cualzn alloy', 'rolling', 'annealing', 'tensile', 'stress relaxation', 'mechanical property optimization', 'deformation kinetic optimization', 'liquid nitrogen temperature', 'liquid nitrogen', 'tensile strength', 'ductility', 'low temperature annealing', 'strain rate sensitivity', 'activation volume', 'mobile dislocations', 'thermally activated deformation mechanism', 'coarse grains']"
W1973458402,"['nanocrystallization', 'alloy 3j33', 'thermomechanical treatment', 'complex thermomechanical treatment', 'thermomechanical treatment', 'solution treatment', 'hot-rolling deformation', 'cold-drawn deformation', 'direct electric heating', 'nanocrystallization mechanism', 'hot-rolling deformation deformation', 'cold-drawn deformation', 'direct electric heating']"
