id,concepts
W3019487230,"['windy accumulated sand', 'accumulated sand', 'heavy-typed compaction', 'surface vibration compression', 'desert area', 'desert sandy land', 'china', 'sandy land', 'water content', 'compaction method', 'surface vibration', 'compression method', 'effectiveness', 'false cohesion', 'capillary water', 'construction', 'wind-accumulated sand base', 'surface vibration compression method', 'heavy-typed compaction method', 'desert area in china', 'desert', 'sandy land', 'water content', 'compaction', 'surface vibration', 'compression']"
W3019551539,"['formulation development', 'in vitro evaluation', 'buccal tablet', 'ramipril', 'in vitro evaluation buccal tablet', 'in vitro', 'buccal', 'tablet', 'first pass metabolism', 'metabolism', 'oral bioavailability', 'ace inhibitor', 'hypertension', 'extensive first pass metabolism', 'first pass metabolism', 'polymer', 'direct compression technique', 'ethyl cellulose', 'drug containing layer', 'bilayered tablet', 'mucoadhesive tablet', 'weight variation test', 'thickness', 'hardness', 'friability', 'in vitro swelling study', 'in vitro mucoadhesion study', 'in vitro dissolution study', 'drug release', 'diffusion process']"
W3019915565,"['penetration depth', 'viscosity of asphalt', 'asphalt grouting', 'stone revetment', 'revetment', 'suitable rock', 'scarce rock', 'asphalt grouting', 'impermeable armour layer', 'armour layer', 'wave action', 'abrasion resistance', 'durability', 'cover layer', 'stone revetments', 'sea dykes', 'protection']"
W3020056592,"['ultra high performance concrete', 'concrete', 'fly ash', 'linear packing density model', 'packing density model', 'compressive strength', '7 days', 'uhpcs', 'cement', '90 days', 'dispersed reinforcement', 'secondary raw materials', 'raw materials']"
W3020083517,"['abrasion resistance', 'concrete surface layers', 'abrasion', 'aggregate', 'concrete surfaces', 'amphibolite aggregate', 'granodiorite aggregate', 'psammite aggregate', 'concrete class', 'bhme method', 'abrasion resistance of concrete', 'concrete']"
W3020622793,"['titanium', 'microstructure', 'solidification behavior', 'gray iron', 'thermal analysis technique', 'liquidus arrest temperature', 'liquidus arrest', 'eutectic undercooling temperature', 'eutectic undercooling', 'eutectic recalescence temperature', 'eutectic recalescence', 'primary austenite formation', 'difference in liquidus arrest', 'liquidus arrest', 'eutectic mixture refinement', 'seim', 'graphite particle refinement', 'particle refinement', 'hardness']"
W3020754332,"['formulation', 'in-vitro evaluation', 'gastroretentive theophylline floating tablet', 'theophylline floating tablet', 'floating tablet', 'gastroretentive', 'asthma treatment', 'broncho dilation', 'drug delivery system', 'gastric ph', 'slow and sustained drug delivery', 'drug release', 'weight variation', 'hardness', 'friability', 'drug content', 'swelling index', 'buoyancy time', 'drug release studies', 'hpmc:carbopol 1:1 ratio', 'diffusion mechanism']"
W3020817500,"['staged local dissolution', 'local dissolution', 'stainless steel', 'chloride solution', 'chloride', 'galvanostatic polarization', 'polarization', 'self-dissolution condition', 'self-dissolution', 'potentiostatic test', 'potentiostatic', 'nucleation rate', 'nucleation', 'pitting development time', 'pitting', 'spectral analysis', 'chronopotentiogram', 'low-frequency potential fluctuation', 'fluctuation', 'nucleation and passivation', 'passivation', 'pit nucleation', 'pit passivation', 'surface electrochemistry', 'electrochemistry', 'impedance spectroscopy', 'spectroscopy', 'passive area', 'pitting area', 'electric equivalent circuit', 'equivalent circuit', 'pitting resistance criterion', 'cumulative electric-charge density']"
W3020840251,"['mechanical property', 'anisotropic material', 'rapid prototyping technology', 'prototyping technology', 'tensile test', 'polylactic acid', 'pla', 'fused deposition modeling', 'fdm', 'filling factor', 'ultimate strength', '3d-printed part', 'thermal analysis', 'thermal camera', 'medical purpose', 'maxillofacial surgery', 'cellular structure', 'implant']"
W3020851117,"['fine gold extraction', 'gold extraction', 'industrial sludge', 'chemical plant sludge', 'bacl2 production', 'gold analytical determination', 'sludge', 'direct sludge fire assay analysis', 'sludge dissolution', 'aqua regia', 'gold atomic absorption determination', 'atomic absorption determination', 'solution', 'alkali metals', 'standard solutions', 'ca2+ ions presence', 'ca2+ ions', 'ba2+ ions presence', 'ba2+ ions', 'error quantitative estimate', 'error growth']"
W3020856253,"['sieving polymer concentration', 'sieving polymer', 'polymer concentration', 'applied voltage', 'capillary gel electrophoresis', 'gel electrophoresis', 'electrophoresis', 'dna fragment separation accuracy', 'dna fragment', 'ladder dna', '20-bp dna ladder', '20-bp', 'dna ladder', 'electrophoretic separation accuracy', 'separation accuracy', 'double-stranded fragment', 'double-stranded', 'gel electrophoresis separation accuracy']"
W3020856314,"['liquid glass', 'raw material mixture', 'briquette production', 'briquette', 'roll briquetting', 'raw mixture', 'iron ore concentrate', 'ferrosilicon manganese', 'manganese', 'liquid glass binder', 'mechanical strength', 'briquette test', 'dropping', 'crushing', 'automated technological line', 'roll briquetting raw mixture', 'binder']"
W3020926249,"['obtaining additive product', 'additive product', 'electro-erosive cobalt-chrome powder', 'cobalt-chrome powder', 'spherical powder particle', 'fluid powder composition', 'powder supply system', 'spherical granule', 'electroerosive dispersion', 'waste powder', 'recycling powder', 'additive technology', 'metal waste', 'powder reconstruction', 'laser analyzer', 'particle size distribution', 'microstructure', 'transverse polishing', 'optical microscopy', 'optical microscope', 'olympus gx51']"
W3020941109,"['fatigue failure', 'varying loading', 'fatigue limit diagram', 'fatigue limit', 'constant stress amplitude', 'stress amplitude', 'fatigue failure occurrence', 'small-notched specimen', 'fretting fatigue', 'two-step stress pattern', 'repeated two-step stress pattern', 'non-propagating crack', 'crack function', 'fatigue failure occurrence reason', 'interference effect', 'mean stress change']"
W3020942126,"['uranium bioleaching', 'uranium', 'low grade ore', 'vostok deposit', 'kazakhstan', 'acid leaching', 'long-term acid leaching', 'acid leaching', 'uraninite', 'leaching solution', 'sulfuric acid', 'bacterial cell', 'percolator', 'leaching', 'h2s04', 'a. ferrooxidans', 'formaldehyde', 'leaching extent', 'acid mine drainage', 'inoculate']"
W3020978303,"['forecasting increase', 'large-sized forging', 'forging', 'stamping', 'piercing', 'rolling', 'high-duty product', 'shaft forgings', 'forging ingot', 'three-beam symmetric cross-section', 'symmetric cross-section', 'asymmetric cross-section', 'octahedral cross-section', 'kcu', 'density', 'inert gas argon blowdown', 'argon blowdown', 'melt', 'casting ladle', 'ultrasonic testing', 'c/c class', 'equivalent discontinuity diameter']"
W3021045470,"['clinical trial', 'starch-based adhesive bandages', 'adhesive bandages', 'medical dressing', 'adhesive', 'bandages', 'plastic backing', 'adhesive sheet', 'acrylate adhesive', 'cotton absorbent pad', 'cotton', 'starch-based adhesive', 'natural paper', 'plastic components', 'low cost', 'easily reproducible', 'eco-friendly', 'international standards of medical devices regulation']"
W3021074065,"['chromium ion probe', 'chromium ion', 'probe', 'mof-supported material', 'supported material', 'ultraviolet absorbance', 'fluorescence', 'salicylaldehyde schiff-base', 'schiff-base', 'fluorescence property', 'probe material', 'complex reaction', 'quantitation', 'uv absorbance intensity', 'molar ratio', 'immobilization', 'simple operation']"
W3021172046,"['catalytic hydrocracking', 'hydrocracking', 'ceiba pentandra oil', 'liquid fuels', 'nickel-molybdenum/hzsm-5', 'ceiba pentandra', 'oil conversion', 'biofuel', 'petroleum fuels', 'batch reactor', 'parr', 'hydrogen pressure', 'conversion process', 'gasoil', 'kerosene', 'long hydrocarbon chains', 'arrhenius relationship', 'triglycerides hydroconversion', 'hydroconversion', 'lower range hydrocarbons', 'hydrocracking pathways', 'reaction temperatures']"
W3021182038,"['solid industrial copper blank', 'liquid industrial copper blank', 'copper blank', 'quality control defect', 'technological origin defect', 'microstructure ingot', 'microstructure industrial blank', 'metallographic analysis', 'nonmetal inclusion', 'pore', 'crack formation', 'billet destruction', 'reliable operation machine', 'responsible purpose construction', 'viscosity melting temperature dependence', 'melting temperature', 'charge material viscosity', 'ingot viscosity']"
W3021194010,"['citrogypsum modification scale-up process', 'citrogypsum', 'sulfate hemihydrate calcium', 'calcium sulfate hemihydrate', 'sodium chloride solution', 'by-product citric acid production', 'citric acid production', 'laboratory scale pilot scale', 'phase analysis', 'x-ray diffraction technique', 'x-ray', 'diffraction', 'dehydration phase transformation', 'dsc thermograms', 'endothermic peak', 'exothermic peak', 'plate-like shape citrogypsum', 'hexagonal shape sulfate hemihydrate', 'batch reactor', 'isothermal dsc', 'dsc', 'kinetics study', 'sulfate hemihydrate conversion', 'citrogypsum conversion', 'sodium chloride', 'coefficient determination', 'data estimation']"
W3021247838,"['horse manure', 'nitrogen-doped porous carbon', 'porous carbon', 'hydrothermal carbonization', 'carbonization', 'organic waste', 'livestock', 'n-doped porous carbon', 'functional material', 'nh4oh solution concentration', 'hydrothermal treatment', 'activating agent', 'nitrogen precursor', 'physicochemical property', 'ftir', 'sem', 'x-ray photoelectron Spectroscopy', 'n2 sorption analyzer', 'surface functional bonding', 'physical morphology', 'porosity', 'electrochemical performance']"
W3021262539,"['fatigue striation', 'fatigue fissure', 'fatigue crack growth', 'aluminum alloy', '2024-t3 aluminum', 'aluminum', 'fatigue crack', 'crack growth', 'inclined facet', 'shielding process', 'striation spacing', 'da/dN', 'fracture surface', 'stripation', 'low  Kurtzberg Ratio', 'high Kurtzberg Ratio']"
W3021283552,"['porosity', 'products sintered from brs30 alloy electro-erosion powders', 'electro-erosion powder', 'brs30 alloy', 'scrap metal recycling', 'scrap metal', 'recycling', 'machine parts', 'hardening machine parts', 'electro-erosion dispersion', 'conductive material', 'non-waste', 'eco-friendly', 'energy-efficient', 'porosity of products', 'leaded bronze pressed powder', 'powder', 'distilled water', 'uniaxial pressing', 'hydraulic press', 'isostatic pressing', 'isostatic press', 'folding tube furnace', 'sintering']"
W3021290329,"['nitrogen containing austenitic stainless steel', 'austenitic stainless steel', 'stainless steel', 'steel corrosion resistance', 'carbon concentration reduction', 'carbon concentration', 'strength property', 'nitrogen alloying', 'strength increase', 'low-carbon composition', 'middle-alloying nitrogen', 'mechanical property', 'aisi 304l', 'pilot steel', 'nitrogen content', 'technological plasticity', 'plasticity', 'corrosion resistance', 'fine austenite grain']"
