id,concepts
W2082676580,"['biofunctionalization', 'nanostructured porous silicon', 'nanostructured silicon', 'porous silicon', 'biomedical application', 'thermally activated chemical vapour deposition', 'thermally activated chemical vapour deposition', 'chemical vapour deposition', '3-aminopropyltriethoxysilane', 'apts', 'x-ray photoelectron Spectroscopy', 'x-ray', 'photoelectron spectroscopy', 'spectroscopy', 'confocal microscopy', 'polyclonal mouse immunoglobuline', 'immunoglobuline', 'reflection', 'biosensing application']"
W2083044057,"['calcium phosphate cement', 'calcium phosphate', 'bone substitution', 'bone', 'medical application', 'dental application', 'low strength', 'high brittleness', 'microstructural parameter', 'apatite cement', 'microstructural investigation', 'young's modulus', 'fracture toughness', 'compressive strength', 'particle size', 'liquid-to-powder ratio', 'porosity', 'mannitol particle', 'porogen', 'unreacted tcps', 'apatite matrix', 'microcrack', 'coarser microstructure', 'critical flaw size', 'fracture', 'macroporous material']"
W2085289692,"['ni-free zr-based bulk metallic glass', 'bulk metallic glass', 'zr-based bulk metallic glass', 'biomedical application', 'in-vitro biocompatibility', 'in-vitro', 'mechanical property', 'bio-corrosion behavior', 'cellular response', 'copper mold casting', 'copper', 'in-vitro biocompatibility evaluation', 'in-vitro biocompatibility evaluation', 'young's modulus', 'plasticity', 'notch toughness', 'electrochemical measurement', 'corrosion resistance', 'phosphate buffered saline solution', 'phosphate buffered saline', 'saline', 'surface passive film', 'cell adhesion', 'cell proliferation', 'mc3t3-e1 cell', 'mc3t3-e1', 'cell adhesion and proliferation', 'proliferation', 'zr content optimization', 'ni-free', 'bulk metallic glasses']"
W2088252597,"['cytotoxicity study', 'ti alloy', 'biomaterial', 'implanted material', 'biological system', 'biocompatibility', 'in vitro cytotoxicity test', 'in vitro technique', 'cell culture', 'biomaterial cytotoxicity', 'in vivo test', 'ti based alloy', 'as-received condition', 'heat treated condition', 'cytotoxic effect', 'implant']"
W2092785015,"['collagen immobilized pva hydrogel-hydroxyapatite composite', 'pva hydrogel', 'hydroxyapatite', 'peripheral cuff', 'artificial cornea', 'host tissue', 'firm fixation', 'artificial cornea', 'collagen-immobilized polyvinyl alcohol hydrogel', 'polyvinyl alcohol hydrogel', 'kneading method', 'hydroxyapatite particle kneading method', 'corneal cell adhesion', 'corneal cell proliferation', 'micro-porous structure', 'hydrochloric acid treatment', 'acid treatment', 'porosity', 'hydrochloric acid solution', 'chick embryonic keratocyto-like cell', 'keratocyto-like cell', 'cell proliferation', 'keratoprosthesis', 'long-term animal study']"
W2092895420,"['preparation', 'antibacterial property', 'mesoporous silver-containing bioactive glass', 'mesoporous bioactive glass', 'silver-containing mesoporous bioactive glass', 'mesoporous glass', 'antibacterial property of mesoporous bioactive glass', 'bioglass', 'surface modification', 'amino-propyl triethoxysilane', 'fourier transform infrared spectroscopy', 'fourier transform', 'infrared spectroscopy', 'thermogravimetric analysis', 'ag-mesoporous bioactive glass', 'silver-containing mesoporous bioactive glass', 'mesoporous bioactive glass', 'antibacterial property', 'silver-loading capacity', 'release rate', 'in vitro osteoblast proliferation and differentiation tests', 'osteoblast proliferation', 'osteoblast differentiation', 'in vitro', 'mesoporous silver-containing bioactive glass for bone repair', 'mesoporous bioactive glass for bone repair', 'bone repair', 'in vitro osteoblast proliferation and differentiation tests for mesoporous silver-containing bioactive glass for bone repair', 'silver-loading capacity', 'release rate', 'mesoporous bioactive glasses', 'antibacterial property', 'in vitro osteoblast proliferation and differentiation tests', 'osteoblast proliferation', 'osteoblast differentiation', 'mesoporous silver-containing bioactive glass', 'silver-loading capacity', 'release rate', 'in vitro osteoblast proliferation and differentiation tests for mesoporous silver-containing bioactive glass', 'mesoporous silver-containing bioactive glass', 'in vitro', 'osteoblast proliferation', 'osteoblast differentiation', 'mesoporous bioactive glasses', 'antibacterial property']"
W2170237520,"['crystalline polymer-capped zno nanorods', 'crystalline polymer-capped nanorods', 'polymer-capped nanorods', 'znO nanorods', 'nanorods', 'crystalline zno', 'polyvinyl pyrrolidone', 'pvp', 'capping molecule', 'crystalline phase', 'optical absorption spectrum', 'edge', 'long tail', 'red', 'near-band-edge emission', 'band-edge emission', 'photoluminescence', 'biexponential decay kinetics', 'decay kinetics', 'lifetimes']"
W2173551485,"['in-vivo', 'in-vitro', 'borate based glass micro-fiber', 'micro-fiber', 'dermal repair', 'full-thickness skin defect', 'skin defect', 'wound dressing material', 'dermal reconstruction', 'biodegradation', 'bioactivity', 'bg micro-fiber', 'sig micro-fiber', 'morphology', 'rat full-thickness skin defect model', 'skin defect model', 'microfil technique', 'angiogenic effect', 'human umbilical vein endothelial cell', 'huvec', 'ionic extract', 'blood vessel formation', 'wound size reduction', 'fast recovery', 'borate', 'bioactivity', 'skin defect reconstruction', 'therapeutic alternative']"
W2176409111,"['in vitro evaluation', 'in vitro', 'in vivo evaluation', 'in vivo', 'calcium phosphate composite scaffold', 'calcium phosphate', 'composite scaffold', 'scaffold', 'avascular necrosis of the femoral head', 'femoral head', 'bone morphogenetic protein', 'vitro evaluation', 'in vivo evaluation', 'plga microsphere', 'intramedullary femoral head fracture', 'femoral head fracture', 'bone marrow mesenchymal stem cell', 'mesenchymal stem cell', 'stem cell', 'bone marrow', 'radiographic analysis', 'histological analysis', 'core decompression surgery', 'decompression surgery', 'surgery', 'bone tunnels', 'radiographic analysis and histological analysis', 'radiographic', 'histological']"
W2211316165,"['biomimetic electrospun gelatin fibre scaffold', 'biomimetic', 'electrospun gelatin fibre scaffold', 'gelatin fibre scaffold', 'tunica media-equivalent tissue engineered vascular graft', 'tunica media', 'tissue engineered vascular graft', 'vascular graft', 'low thrombogenicity', 'functional motif', 'extracellular matrix', 'collagen', 'gelatin scaffold', 'electrospun multilayer gelatin fibre scaffold', 'multilayer', 'gelatin fibre scaffold', 'controlled fibre layer orientation', 'gelatin crosslinking', 'coronary artery compliance', 'circumferential direction', 'axial direction', 'suture retention strength', 'fresh saphenous vein', 'smooth muscle cell proliferation', 'cell proliferation', 'cell migration', 'transverse distance', 'electrospinning process parameter', 'microstructural parameter', 'mechanical performance', 'human smooth muscle cell seeded on top surface', 'cell migration and proliferation', 'electrospun scaffold']"
