id,concepts
W2963803081,"['interface trap density', 'interface trap density', 'sic mosfet', 'high-temperature environment', 'high-temperature', 'electronic', 'inversion layer carrier', 'shallow interface trap sites', 'n-channel sic mosfet', 'p-channel sic mosfet', 'physical characterization', 'electrical characterization', 'high temperature electronics', 'physical model', 'id-vg measurement', 'ideal condition', 'pao and sah double ideal', 'double ideal']"
W2963812641,"['design consideration', 'robust manufacturing', 'high yield', '1.2 kv 4hsicvdmos transistor', '1.2 kv', 'hsicvdmos transistor', 'transistor', 'manufacturing yield', 'semiconductor device', 'production technology', 'photolithography', 'misalignment', 'technological limit', 'electrical characteristic', 'channel length', 'short channel effect', 'short channel', 'cell design']"
W2963840862,"['high temperature sic reactor cleaning', 'reactor cleaning', 'sic reactor', 'chlorine trifluoride gas', 'clf3 gas', 'pyrolytic carbon coating film', 'coating film', 'susceptor', 'temperature', 'cleaning', 'improved coating film', 'pyrolytic carbon film', 'clf3 gas exposure', 'high temperature cleaning', 'high speed cleaning']"
W2963842556,"['carbonized layer formation', 'carbonized layer', 'polymer surface', 'ion-plasma treatment', 'ion-plasma', 'polyurethane', 'carbonized layer relief', 'wavy relief', 'fluence', 'number of ions', 'ion energy', 'geometric feature', 'material heating', 'shrinkage', 'ion flow pressure', 'deformation', 'stress-strain state', 'irradiation stop', 'folded relief', 'polymer chain breakage', 'atom formation', 'ion striking', 'swelling', 'surface boundary movement']"
W2963898160,"['combined epr and photoluminescence study', 'epr', 'photoluminescence', 'electron irradiated-sic', 'proton irradiated-sic', 'irradiated-sic', 'cubic silicon carbide', 'silicon carbide', 'thermal annealing', 'pl intensity', 'visible range', 'near infra-red range', 'nir range', 'point defect formation', 'irradiation']"
W2963921711,"['repeatability', 'epitaxial growth', 'n-type 4hsic films', 'n-type 4hsic', 'wafer rotation vertical cvd tool', 'wafer rotation', 'vertical cvd', 'cvd', 'high speed wafer rotation', 'wafer rotation speed', 'epitaxial growth wafer', 'wafer', 'carrier concentration', 'gas nozzle structure', 'gas inlet', 'si c films', 'uniformity', 'c/si ratio']"
W2964035663,"['surface morphology', 'thermal oxidation', '4hsc', 'step-controlled growth', 'epitaxial layers', 'step-bunched morphology', 'microsteps', 'sic bilayer height', 'thermal oxidation process', 'multi-faceted surface', 'atomic force microscopy', 'transmission electron microscopy', 'morphological change', 'oxide thickness', 'isolated macrosteps']"
W2964060980,"['dopant characterization', 'interface characterization', 'oxidized sillicon carbide', 'sillicon carbide', 'refined non-contact cv technique', 'non-contact cv technique', 'wide-bandgap semiconductor', 'metrology', 'dopant measurement', 'surface and interface characterization', 'power device', 'reliability issue', 'n-type oxidized epitaxial 4-hsic', 'n-type oxidized epitaxial', 'epitaxial', 'flatband voltage', 'voltage', 'capacitance', 'direct method', 'electrical parameter', 'interface trap density']"
W2964072873,"['improved silica/silicon carbide interface defect density', 'improved interface defect density', 'defect density', 'silica', 'silicon carbide', 'forming gas annealing', 'annealing', 'oxide deposition', 'mos capacitor', 'cv characterization', 'flat band voltage shift', 'voltage shift', 'sweep direction', 'frequency', 'constant-capacitance deep level transient spectroscopy', 'deep level transient spectroscopy', 'dltс', 'dits levels', 'threshold voltage shift']"
W2964075002,"['channel mobility anisotropy', 'channel mobility', 'anisotropy', 'sihc', 'off-axis si face 4hsic channel', 'off-axis', 'si face', '4hsic', 'channel performance', 'steps orientation', 'si-face roughness scattering effect', 'roughness scattering effect', 'gate oxide treatment', 'improved gate oxide treatment', 'high channel mobility', 'anisotropy effect', 'optical phonon scattering', 'scattering effect']"
W2964078962,"['polytype control', 'polytype', 'pretretament of sicsource powder', 'sicsource powder', '4h sicsingle crystal growth', '4h sicsingle crystal', 'crystal growth', 'polytype stability', 'sic crystal', 'c/si ratio', 'liquid carbon source', 'pre-heating', '4h polytype', 'crystal quality']"
W2964101731,"['subthreshold drain current hysteresis', 'drain current hysteresis', 'planar sic mosfet', 'sic mosfet', 'mosfet', 'threshold voltage hysteresis', 'threshold voltage', 'hysteresis', 'sioc moshfet instability', 'instability', 'negative bias', 'tced simulation', 'tcad', 'hole trapping', 'oxide', 'c5+ characteristic', 'c5+', 'hole concentration']"
W2964156601,"['temperature dependency', 'silicon carbide mosfet', 'mosfet', 'on-resistance characterization', 'on-resistance modeling', 'on-resistance', 'voltage rating', 'silicon mosfet', 'mosfet features', 'low on-resistance', 'on-resistance per area', 'high temperatures', 'temperature dependence', 'interface trap charges', 'channel resistance', 'mosfet behavior', 'critical factor']"
W2964173144,"['new material', 'semi-insulating sic', 'single crystal growth', 'pvt method', 'porous graphite plate', 'graphite plate', 'tac-coated crucible', 'crucible', 'crystal quality', 'resistivity', 'sic crystal', 'polytype', 'crystal growth', 'corema measurement', 'resistivity value', 'wafer']"
W2964186748,"['adsorption performance', 'li1.6mn1.67o4', 'lithium extraction', 'geothermal fluid', 'lumpur sidoarjo', 'solid state reaction method', 'x-ray diffraction', 'xrd', 'spinel structure', 'calcination temperature', 'diffraction peak', 'crystallinity', 'grain size', 'sem images', 'adsorbent', 'lithium adsorption', 'high crystalline', 'higher calcining temperature', 'enhanced adsorption performance']"
W2964253886,"['hydrogel composite alginate/pva/r-go', 'hydrogel', 'injectable material', 'medical application', 'injectable', 'alginate hydrogel-based composite', 'injection', 'cured in-situ gelling', 'in-situ gelling', 'reduced graphene oxide', 'graphene oxide', 'physical property', 'hydrogel composite', 'r-go addition', 'alginate/pva hydrogel', 'hummer method', 'graphene oxide', 'xrd', 'ftir', 'curing time', 'injectable performance', 'swelling ratio', 'water content']"
W2964320911,"['aluminum incorporation', 'youngs modulus', 'silicon carbide epilayers', 'epilayers', 'microelectromechanical systems', 'mechanical properties', 'stress', 'sioc', 'cubic polytype', 'polytype', 'microelectromechanical system', 'microsystem', 'al doping', 'doping', 'youngs modulus reduction']"
W2964321894,"['offset voltage stability', 'voltage stability', '4hsiccmos operational amplifier', 'operational amplifier', 'gamma irradiation resistance', 'irradiation resistance', 'active layout', 'nuclear power plant', 'nuclear power', 'power plant', 'thin gate oxide', 'gate oxide', 'gate-electrode structure', 'leakage current', 'p-channel mosfet', 'mosfet', 'conventional layout', 'irradiation', 'amplification characteristic', 'healthy amplification']"
W2964567311,"['magnetic study', 'lower critical field', 'organic superconductor', 'superconductor', 'critical field', 'layered superconductor', 'needle-like sample shape', 'demagnetization factor', 'external field', 'field perpendicular to the conducting plane', 'lower critical field', 'london penetration depth measurement', 'london penetration depth', 'muon-spin rotation spectroscopy', 'muon-spin rotation', 'spectroscopy']"
W2964640571,"['large area perovskite solar cell', 'perovskite solar cell', 'solar cell', 'car battery electrode', 'electrode', 'power conversion efficiency', 'mass production', 'commercialization', 'production cost', 'spin-coating technique', 'perovskite precursor material', 'lead 2+ iodide', 'spiro-ometad', 'carbon-based mesoscopic solar cell', 'mesoscopic solar cell', 'carbon-based structure', 'glass/ito/tio2 /zro2 /perovskite/carbon', 'mesoscopic solar cell', 'screen printing technique', 'ambient air', 'high humidity', 'perovskite precursor material', 'used car battery']"
W2964830900,"['sr spectrum reconstruction', 'monte carlo approach', 'monte carlo', 'sr spectra', 'muon sites estimation', 'muon movement', 'electrostatic potential', 'thermal fluctuation', 'fluctuation', 'unit cell minima', 'simulation', 'gradient potential']"
W2964858214,"['morphology', 'silica potassium humic substance', 'spray drying', 'humic substance', 'acid salt', 'spray dryer', 'cellulose cmc', 'homogeneous agent', 'scanning electron microscopy', 'x-ray fluorescence', 'x-ray diffraction', 'fourier transform infrared spectrometry', 'surface area analytical', 'particle size', 'surface area', 'cellulose', 'potassium silicate', 'humic potassium solution', 'potassium silicate', 'cellulose cmc', 'homogeneous agent']"
W2964887952,"['lifecycle sustainability assessment', 'sustainability assessment', 'co2 emissions', 'energy consumption', 'social aspects', 'methylic biodiesel', 'ethylic biodiesel', 'principal component analysis', 'renewable feedstock', 'fossil diesel', 'methanol', 'transesterification agent', 'ethanol', 'carbon intensive production', 'energy consumption', 'social aspect', 'quantitative indicator', 'carbon sink', 'energy loss', 'forced labor', 'salary disparity', 'carbon intensity', 'energy consumption', 'agricultural link', 'industrial link', 'co2 emissions', 'process safety', 'water consumption', 'land use', 'energy loss']"
W2964934640,"['electrical resistance', 'tio2 layer', 'dye sensitized solar cell', 'solar cell', 'chlorophyll', 'sensitizer', 'third generation solar cell', 'gratzel', 'transparent conductive glass', 'substrate', 'titanium dioxide', 'semiconductor material', 'chlorophyll as dye sensitizer', 'carbon catalyst', 'energy conversion', 'electrical characterization', 'rlc meter', 'iv meter', 'spectrophotometer', 'anatase phase nanoparticle', 'co-precipitation synthesis method', 'photoanode', 'resistance', 'energy efficiency']"
W2965066287,"['radical scavenging site', 'radical scavenging', 'density functional theory', 'molecular level', 'scavenging activity', 'gnetin c', 'molecular level investigation', 'density functional based calculation', 'free radical scavenging activity', 'water solvent effect', 'polarizable continuum model', 'bond dissociation enthalpy', 'bond dissociation', 'enthalpy', 'oh bond', 'ch bond', '5-membered heterocyclic ring', 'heterocyclic ring']"
W2965252429,"['carbonated calcium phosphate precipitation', 'carbonated calcium phosphate', 'precipitation', 'collagen', 'calcium phosphate biocomposite', 'bone tissue engineering', 'conductivity', 'biocompatibility', 'calcium phosphate', 'microwave irradiation', 'rapid method', 'microwave', 'prefecation method', 'carbonated calcium phosphate suspension', 'carbonated calcium phosphate', 'suspension', 'x-ray powder diffraction', 'x-ray', 'powder diffraction', 'xrd', 'crystallinity', 'collagen fiber', 'scanning electron micrograph', 'micrograph']"
W2965404747,"['energy storage characteristic', 'electrochemically deposited graphene oxide', 'electrochemically deposited', 'graphene oxide', 'itosubstrate', 'cusubstrate', 'two-dimensional material', 'supercapacitor electrode', 'electrode material', 'supercapacitor', 'thin film', 'graphene oxide water dispersion', 'electrochemical deposition technique', 'indium tin oxide', 'metal oxide substrate', 'cyclic voltammetry', 'voltammetry', 'kcl electrolyte', 'scan speed', 'platinum counter electrode', 'agcl reference electrode']"
W2965552357,"['physical characteristic', 'soft tissue phantom', 'silicone rubber', 'vulcanization system', 'glycerin', 'silicone rubber base material', 'glycerin addition', 'silicone rubber type', 'room temperature vulcanization', 'vulcanization', 'catalyst concentration', 'physical testing', 'fourier transform infra red', 'ftir', 'elastic modulus measurement', 'phantoms structure', 'poly dimethylsiloxane', 'silichone', 'sioch3 bond', 'wavenumber', 'siloxane group', 'wavenumber', 'elastic modulus value', 'liver', 'soft tissue']"
W2965749946,"['synthesis', 'characterization', 'magnetic rubidium superoxide', 'rubidium superoxide', 'superoxide', 'polycrystalline rubidium', 'rubidium', 'solution method', 'reaction process', 'cooling condition', 'x-ray powder diffraction', 'x-ray', 'powder diffraction', 'magnetic susceptibility', 'pulsed muon spin relaxation', 'spin relaxation', 'muon']"
W2966027794,"['electrochemical deposition process', 'graphene oxide', 'tio2-based photoanode', 'photoanode', 'itO/tio2 substrate', 'electrochemical deposition', 'deposition process', 'cycle variation', 'macro-channel tiO2', 'annealing treatment', 'mesoporous', 'cyclic voltammetry', 'blank sample', 'graphene oxide deposition', 'ruthenium dye', 'dye sensitized solar cell', 'solar cell', 'photovoltaic characteristic', 'morphology', 'uv-vis absorbance', 'highest dssc efficiency']"
W2966029731,"['oil palm trunk', 'melamine formaldehyde', 'melamine formaldehyde treatment', 'dynamic mechanical property', 'water content', 'wood application', 'improved oil palm wood', 'formalization treatment', 'acidic condition', 'alkaline condition', 'melamine formaldehyde impregnation', 'impregnation', 'variation of formalization time', 'variation of curing temperature', 'physical property', 'ftir characterization', 'wave number', 'functional group', 'hygroscopicity']"
W2966149893,"['modified siO2', 'hydrophobic property', 'self-cleaning material', 'self-cleaning', 'dip-coating method', 'solvothermal manual', 'silica sand', 'purified silica sand', 'sol-gel method', 'tetraetoxysilane', 'hexamethyldisilanze', 'surface chemical modification agent', 'mass of siO2', 'x-ray fluorescence spectrometer', 'x-ray powder diffraction', 'particle size analyzer', 'ultravioletvisible spectrophotometer', 'water contact angle', 'crystal structure', 'particle size', 'transparency', 'coating']"
W2966159701,"['lithium iron phosphate-carbon composite', 'lithium iron phosphate', 'carbon composite', 'cathode', 'lithium ion battery', 'lithium', 'ion', 'battery', 'sintering temperature', 'high quality lithium iron phosphate-carbon', 'environmentally friendly cathode', 'cathode', 'capacity loss']"
W2966269133,"['precipitate calcium carbonate', 'calcium carbonate', 'limestone', 'morphology', 'solution mixing method', 'limestone powder', 'cacl2', 'natural limestone', 'nao3', 'molar content', 'scanning electron microscopy', 'x-ray diffraction', 'xrd', 'aragonite phase', 'morphology rod-like', 'rod-like', 'calcite phase']"
W2966377223,"['synthesis and characterization', 'nd2fe14b powder', 'powder', 'milling', 'heat treatment', 'high energy milling', 'millng', 'stoichiometric composition', 'atomic ratio', 'neodymium', 'iron', 'boron', 'toluene liquid', 'millng media', 'x-ray diffraction', 'x-ray', 'diffraction', 'dominant phase', 'magnetic remanence', 'coercivity', 'soft magnet']"
W2966412971,"['photoluminescence', 'colloidal graphene quantum dots', 'graphene quantum dots', 'laser ablation', 'ablation', 'tuning photoluminescence', 'photoluminescence tuning', 'tuning', 'rgo solution', 'femtosecond laser', 'titanium-sapphire laser', 'laser power', 'ablation time', 'intrinsic photoluminescence', 'extrinsic photoluminescence']"
W2966493485,"['magnetoresistance effect', 'magnetic properties', 'mixed valence manganite', 'manganite', 'sol-gel method', 'mixed valence', 'magnetic properties of la0.67sr0.33mn1-x ni x o3', 'magnetic properties of la0.67sr0.33mn1-x ni x o3', 'x = 0 and 0.2 material', 'x = 0', 'x = 0.2', 'magnetoresistance effect of la0.67sr0.33mn1-x ni x o3', 'magnetoresistance', 'la0.67sr0.33mn1-x ni x o3', 'ni ion doping', 'x-ray diffractometer', 'x-ray', 'energy dispersive x-ray spectroscopy', 'edx', 'ferromagnetic metallic behavior', 'paramagnetic insulator behavior', 'insulator behavior', 'high magnetic field', 'low magnetic field', 'mr effect', 'manganite materials', 'physical properties', 'interesting', 'sol-gel method', 'mixed valence manganite materials', 'manganite materials', 'bond', 'cation-anion bond', 'spin structure', 'magnetoresistance effect of la0.67sr0.33mn1-x ni x o3', 'magnetoresistance', 'la0.67sr0.33mn1-x ni x o3', 'ni ion doping', 'x-ray diffractometer', 'x-ray', 'energy dispersive x-ray spectroscopy', 'edx']"
W2966557224,"['physicochemical characterization', 'cytotoxicity characterization', 'injectable bone substitute', 'bone substitute', 'hydroxyapatite', 'chitosan', 'streptomycin', 'spinal tuberculosis cases', 'spinal tuberculosis', 'tuberculosis', 'injectable', 'ibs', 'fourier transform infrared spectroscopy', 'fourier transform', 'infrared spectroscopy', 'spectroscopy', 'acidity ph', 'cytotoxicity test', 'physical characterization', 'injectability test', 'setting time', 'morphology', 'repasta test', 'acidity', 'human pH', 'cytotoxicity', 'injectability', 'scanning electron microscope', 'microscope', 'pore size', 'human bone scaffold model', 'bone scaffold model', 'spinal tuberculosis cases', 'tuberculosis cases']"
W2966862200,"['precipitated silica', 'sodium silicate', 'fixed bed column', 'column', 'carbon dioxide', 'co2', 'silica from bagasse', 'bagasse', 'sodium hydroxide solution', 'sodium hydroxide', 'deminalized water', 'concentration of silica', 'silica concentration', 'pH control apparatus', 'pH control', 'co2 gas', 'sodium silicate liquid', 'silica precipitation', 'x-ray fluorescence', 'x-ray', 'x-ray fluorescence spectroscopy', 'x-ray spectroscopy', 'x-ray diffraction', 'x-ray diffraction spectroscopy', 'diffraction', 'scanning electron microscope', 'electron microscope', 'carbon dioxide on fixed bed column', 'fixed bed', 'carbon dioxide on fixed bed', 'carbon dioxide', 'silica production', 'successful silica production']"
W2966868829,"['preparation', 'characterization', 'electrospun composite fiber', 'electrospun fiber', 'polymer-tio2', 'nanocrystal tiO2', 'tio2', 'co-precipitation method', 'anatase phase', 'polymer-tiO2 composite', 'polyvinyl alcohol', 'ethyl cellulose polymer', 'pva solvent', 'terpineol solvent', 'sedimentation', 'scanning electron microscopy', 'x-ray diffraction', 'xrd', 'crystal diffraction peaks', 'diffraction peaks', 'amorphous pva', 'pva', 'fibers']"
W2967267578,"['properties of geopolymer-cuo nanoparticles', 'cuo nanoparticles', 'nanoparticles', 'functional composite', 'geopolymer', 'alkali-activation method', 'metakaolin', 'cuoso4 in naoh solution', 'preepitation of cuoso4', 'cuoso4', 'naoh solution', 'geopolymer paste', 'alkali-activation method of metakaolin', 'x-ray diffraction', 'scanning electron microscopy', 'mechanical properties', 'structural applications']"
