id,concepts
W2017975420,"['titania nanoparticles', 'nanoparticles', 'porous polycrystalline silicon', 'porous silicon', 'carbon dioxide sensor', 'carbon dioxide', 'gas sensor', 'scherrers formula', 'x-ray diffraction', 'x-ray', 'diffraction', 'atomic force microscopy', 'field emission scanning electron microscopy', 'electron microscopy', 'uv-visible spectroscopy', 'uv-visible', 'spectroscopy']"
W2018908711,"['phase equilibrium', 'cuins2', 'cuin2', 'pseudobinary system', 'monte carlo simulation', 'monte carlo', 'simulation', 'combined first-principles calculation', 'first-principles calculation', 'cluster expansion', 'formation energy', 'density functional theory', 'monte carlo simulation', 'cuins2 cuin2 pseudobinary system', 'miscibility gap system', 'lattice vibration', 'consolute temperature', 'phase separation', 'cluster expansion', 'miscibility gap', 'lattice vibration effect', 'lattice vibration', 'size mismatch mechanism', 'simulation']"
W2020041639,"['phase separation', 'ga-doped mgznio layer', 'ga-doped layer', 'mgznio layer', 'plasma-assisted molecular-beam epitaxy', 'plasma-assistm molecular-beam epitaxy', 'molecular-beam epitaxy', 'x-ray diffraction', 'x-ray', 'photoluminescence', 'reflection high-energy electron diffraction', 'electron diffraction', 'phase separation in ga-doped mgznio layers', 'ga-doped layers', 'molecular-beam epitaxy']"
W2022527614,"['deposition parameter', 'indium sulfide thin film', 'sulfide thin film', 'taguchi method', 'radio frequency magnetron sputtering', 'magnetron sputtering', 'soda-lime glass substrate', 'soda-lime glass', 'grey relational analysis', 'taguchi method', 'l9 34 orthogonal array', 'signal-to-noise ratio', 'anova', 'deposition rate', 'optical transmittance', 'morphology', 'structure']"
W2029045474,"['linker free synthesis', 'tio2/bi2s3 heterostructure', 'heterostructure', 'solar cell application', 'solar cell', 'chemical route', 'spin coating method', 'successive ionic layer adsorption and reaction', 'silar', 'x-ray diffraction', 'x-ray', 'transmission electron microscopic study', 'transmission electron microscopic', 'electron microscopic', 'morphological analysis', 'quantum size effect', 'optical absorption', 'photovoltaic parameter', 'illumination', 'sun', 'am 1.5g', 'am 1.5g', 'coi', 'butyl lithium', 'lithium', 'tio2/bi2s3 heterostructure formation', 'tio2/bi2s3 heterostructure formation via chemical routes', 'butyl lithium reaction with tio2/bi2s3', 'butyl lithium reaction', 'lithium reaction with tio2/bi2s3', 'lithium', 'chemical route', 'spin coating', 'silar', 'x-ray diffraction', 'x-ray', 'transmission electron microscopic study', 'transmission electron microscopic', 'electron microscopic', 'morphological analysis', 'quantum size effect', 'optical absorption', 'photovoltaic parameter', 'illumination', 'sun', 'am 1.5g', 'coi', 'butyl lithium', 'lithium', 'tio2/bi2s3 heterostructure formation', 'tio2/bi2s3 heterostructure formation via chemical routes', 'butyl lithium reaction with tio2/bi2s3', 'butyl lithium reaction', 'lithium reaction with tio2/bi2s3', 'lithium', 'chemical route', 'spin coating', 'silar', 'x-ray diffraction', 'x-ray', 'transmission electron microscopic study', 'transmission electron microscopic', 'electron microscopic', 'morphological analysis', 'quantum size effect', 'optical absorption', 'photovoltaic parameter',"
W2031686938,"['high temperature characterization', 'high-dielectric', 'sic', 'thin catalytic metal-insulator-silicon carbide structure', 'catalytic metal-insulator-silicon carbide', 'metal-insulator-silicon carbide', 'palladium pds gates', 'tio2', 'dielectric', 'electronic deployment in extreme environment', 'extreme environment', 'capacitor stability', 'interface state density', 'state density', 'capacitor', 'breakdown field', 'breakdown voltage', 'oxide layer', 'tdo2 layer']"
W2032243603,"['polarity control', 'gan epilayers', 'gan', 'znO templates', 'znO', 'c-sapphire', 'sapphire', 'ga-polar gan epilayers', 'o-polar zno templates', 'zno', 'nh3 exposure', 'gan growth', 'nh3', 'etching', 'surface', 'conversion beam electron diffraction', 'beam electron diffraction', 'cbed', 'zn3n2 layer', 'inversion symmetry', 'cation polar']"
W2032948118,"['lead chalcogenide', 'lead', 'chalcogenide', 'stabilized lead chalcogenide', 'stabilized', 'anacardic acid', 'nanoparticle', 'sphere', 'cube', 'thermolysis', 'green chemistry', 'capping ligand', 'reaction temperature']"
W2035035169,"['light output performance', 'light-emitting diode', 'gallium nitride', 'light-emitting', 'diode', 'patterned sapphire substrate', 'sapphire substrate', 'hemispherical pyramidal', 'triangular pyramidal', 'pyramidal', 'leakage current', 'crystalline quality', 'epitaxial gan films', 'light output power', 'emission efficiency', 'led', 'pattern structure', 'fill factor', 'light extraction']"
W2035098931,"['polysilicon gate morphology', 'polysilicon', 'morphology', 'dopant activation', 'dopant deactivation', 'deep-submicron cmos transistors', 'submicron cmos transistors', 'transistors', 'ion-implanted dopant', 'dopant implant', 'recrystallized deposited amorphous silicon', 'amorphous silicon', 'rapid thermal annealing', 'thermal annealing', 'spike annealing', 'annealing', 'dopant deactivation kinetic', 'dopant kinetic', 'silicidation', 'tsuprem-4 gate depletion simulation', 'gate depletion simulation', 'tsuprem', 'cmos generations', 'high dopant concentration', 'dopant concentration']"
