id,concepts
W1972280943,"['structural property', 'electronic property', 'cdte-based heterostructure', 'heterostructure', 'strained heterostructure', 'molecular beam epitaxy', 'molecular beam', 'epitaxy', 'strain', 'interface roughness', 'sharpness', 'superlattice', 'monolayer scale', 'electronic property', 'valence band line-up', 'two-dimensional exciton state', 'exciton state', 'optical spectrum', 'quantum well engineering', 'exciton-phonon interaction', 'room-temperature absorption']"
W1972504235,"['electrical characteristic', 'gainasbs layer', 'metal organic vapor phase epitaxy', 'movpe', 'gaSb substrate', 'gaAs substrate', 'carrier density', 'mobility', 'bulk layer', 'stepped buffer layer', 'p-n structure', 'lattice matching']"
W1972666808,"['microwave melt texture growth process', 'microwave', 'melt texture growth', 'ybaca2cu3o7-', 'ybaca2cu3o7', 'microwave heating', 'single mode cavity', 'large thermal gradient', 'thermal gradient', 'textured domain bar', 'classical mtg process', 'mtg', 'te102 cavity', 'microwave interaction', 'material-conducting microwave interaction', 'microwave interaction model', 'temperature regulation algorithm', 'y2baca2cu3o5 rich y123 composition', 'cerium dioxide', 'ceo2', 'large quasi-single domain', 'quasi-single domain', 'microwave cavity', 'thermal inertia', 'superconducting property']"
W1973067157,"['zno nanofiber', 'nanofiber', 'technology', 'microelectronic device technology', 'microelectronic device', 'nanofiber structure', 'single-nanofiber structure', 'multi-nanofiber structure', 'nanofiber etching', 'selective wet chemical etching', 'nanofiber etching through photoresist mask', 'photoresist mask', 'mesa etch', 'si/sio substrate', 'test structure', 'resistor', 'schottky diode', 'chemically active electrospun zno nanofibers', 'electrospun zno nanofibers', 'tiau ohmic contact', 'ohmic contact', 'ptschottky contact', 'lift-off photolithography process', 'photolithography process', 'optical microscopy', 'scanning electron microscopy', 'microscopy', 'electrical characterization', 'iv dependence', 'current saturation', 'saturation']"
W1973268811,"['nano-topographic evaluation', 'nano-topography', 'highly disordered fractal-like structure', 'fractal-like structure', 'immobilized oligonucleotide', 'oligonucleotide', 'array technology', 'micro-array', 'nano-array', 'polymer substrate', 'cyclo olefin copolymer', 'cyclo olefin', 'copolymer', 'polycarbonate', 'silicone-wafer', 'mica', 'two-dimensional fractal dimension method', 'fractal dimension', 'perimeter-area relationship', 'perimeter-area', 'primer immobilization', 'vertical immobilization', 'coefficient efficiency', 'chemical heterogeneity', 'nano-topographical heterogeneity', 'biochip', 'in-depth understanding', 'manufacturing parameter', 'surface nanotopography']"
W1973644244,"['electrochemical deposition', 'electrodeposition', 'nanoparticle', 'etched track', 'au+ ion', 'sio2 layer', 'n-si100 wafer', 'nanoporous si100 wafer', 'scanned beam of 400mev au+ ion', 'beam of 400mev au+ ion', 'si100 substrate', 'chemical etching', 'dilute hf', 'hf', 'uniform pore', 'truncated cone', 'base diameter', 'te electrodeposition', 'nanopore deposition', 'silicon flat band potential', 'silicon flat band', 'electrodeposition of te', 'te', 'chemical interaction', 'h2se', 'h2seo3', 'se particle formation', 'se precipitation', 'electroless deposition', 'deposition from seo2 solution', 'seo2 solution', 'hf addition', 'nanoparticle formation']"
W1973699553,"['structural property', 'magnetic property', 'mn:tio2 film', 'plasma-assisted molecular beam epitaxy', 'plasma-assisted epitaxy', 'molecular beam epitaxy', 'ebb and flow deposition', 'ebb and flow', 'magnetic behavior', 'x-ray diffraction', 'x-ray', 'x-ray photoelectron spectroscopy', 'x-ray photoelectron', 'photoelectron spectroscopy', 'spectroscopy', 'no metal cluster', 'no secondary magnetic phase', 'ferromagnetic signal', 'saturation magnetization', 'magnetization', 'oxygen vacancy f-center mediated mechanism', 'f-center', 'rt ferromagnetism', 'transition-metal doped high-k oxide', 'high-k oxide', 'oxide']"
W1974321494,"['annealing behavior', 'ntd fz hisi', 'light-water-reactor', 'heavy-water-reactor', 'neutron transmutation doping', 'floating-zone method', 'floating-zone', 'hydrogen atmosphere', 'resistivity measurement', 'optical microscopy', 'infrared absorption spectra', 'crystal silicon ingot', 'light-water-reactor ntd fz hisi', 'heavy-water-reactor ntd fz hisi', 'donor concentration', 'donor decomposition activation energy', 'annealing temperature', 'conductivity conversion', 'p-type to n-type', 'peripheral lag', 'hydrogen-related defect', 'big pit', 'micro-defect', 'optical microscopy']"
W1974458284,"['irradiation in sem', 'sem', 'electrical property', 'silicon', 'irradiation', 'gold doped n-si', 'n-si', 'electrons with subthreshold energy', 'subthreshold energy', 'light illumination', 'deep level transient spectroscopy', 'dlt', 'electrically active defect', 'ec-0.20 energy level', 'energy level', 'hydrogen-gold complex', 'hydrogen transport in silicon']"
W1974628799,"['fabrication', 'characterization', 'smart epitaxial piezoelectric micromachined ultrasonic transducer', 'smart epitaxial piezoelectric', 'epitaxial piezoelectric', 'piezoelectric micromachined ultrasonic transducer', 'ultrasonic transducer', 'microchip', 'biomedical application', 'crystallographic orientation', 'pzt film', 'finite element modeling', 'modal shape', 'transmitting-receiving characteristic', 'laser doppler vibratometry', 'doppler vibratometry', 'ultrasound transmission', 'wave transmitter', 'wave receiver', 'imaging']"
W1975140813,"['structure-magnetic property', 'magnetic property', 'smco0.74fe0.1cu0.12zr0.048 alloy', 'melt-spun nanostructured alloy', 'nanostructured alloy', 'wheel speed', 'vacuum heat treatment', 'x-ray powder diffraction', 'x-ray', 'powder diffraction', 'tbcu7 phase', 'intrinsic coercivity', 'coercivity', 'scanning electron microscopy', 'energy dispersive x-ray microanalysis', 'x-ray microanalysis', 'microstructure', 'grain size']"
W1975847466,"['preparation', 'characterization', 'iron oxide film', 'iron oxide', 'excimer laser ablation', 'laser ablation', 'polyferric methacrylate', 'methacrylate', 'fused quartz substrate', 'quartz substrate', 'pulse laser energy', 'chamber vacuum', 'substrate temperature', 'reactive atmosphere', 'x-ray photoelectron Spectroscopy', 'x-ray', 'photoelectron Spectroscopy', 'spectroscopy', 'raman spectroscopy', 'pyrolysis', 'polyferric methacrylate']"
W1975863255,"['deposition wear-resistant wear-resistant coating', 'wear-resistant coating', 'aluminum nitride', 'diamond composite coating', 'composite coating', 'silicon substrate', 'copper substrate', 'steel substrate', 'tribological property', 'interfacial stress', 'microstructure', 'diamond network', 'thermal expansion coefficient', 'thermal stress', 'selective abrasion', 'indentation measurement', 'wear protection', 'abrasion', 'indentation']"
W1975894219,"['oxygen influence', 'recombination strength', 'dislocation recombination', 'silicon wafer', 'wafer', 'recombination', 'czochralski single crystal', 'float zone single crystal', 'single crystal', 'scratching', 'plastic deformation', 'dislocation network', 'electrical effect', 'light beam induced current map', 'light beam', 'minority carrier diffusion length', 'diffusion length', 'deep level transient spectroscopy', 'transient spectroscopy', 'x-ray topography', 'etch pit distribution', 'recombination strength']"
W1975897893,"['chemical synthesis', 'core-shell nanocomposite', 'shell nanocomposite', 'nanomagnetic properties', 'magnetic properties', 'co/cu core-shell nanocomposite', 'co/cu', 'polyol process', 'transmetallation reaction', 'copper acetate', 'cobalt precursor', 'cu nanoparticle formation', 'uv-vis spectra', 'spectra', 'particle size control', 'pvp stabilizer', 'co-existense of fundamental peaks', 'fundamental peaks', 'couples x-ray diffraction patterns', 'x-ray diffraction patterns', 'x-ray', 'magnetic hysteresis loops', 'ferromagnetic behavior', 'magnetization value', 'shell thickness']"
W1976123688,"['crystal disorder', 'crystal', 'molecular hydrogen formation', 'hydrogen formation', 'silicon', 'crystalline silicon', 'implanting crystalline silicon', 'implanting', 'crystal disorder', 'crystal phonon line broadening', 'phonon line broadening', 'downshift', 'optical phonon line', 'phonon line', 'crystal disorder increase', 'crystal disorder decrease', 'phonon correlation length', 'implanted samples', 'remote downstream hydrogen plasma', 'hydrogen plasma', 'vibrational raman line', 'raman line', 'hydrogen molecule', 'vibrational', 'raman']"
W1976201796,"['silicon carbide thin film', 'silicon carbide', 'thin film', 'si and sio2/si substrate', 'substrate', 'electrical and mechanical property', 'semiconducting material', 'high temperature sensor', 'piezoresistive effect', 'piezoresistance', 'crystal orientation', 'morphological characterization', 'polycrystalline sic films', 'two-dimensional x-ray diffraction', 'x-ray diffraction', 'transmission electron microscopy', 'electron microscopy', 'film growth', 'substrate', 'structural and morphological characterization', 'two-dimensional x-ray diffraction', 'x-ray diffraction', 'transmission electron microscopy', 'electron microscopy', 'film growth', 'structural and morphological characterization', 'residual stress', 'piezoresistive effect', 'silicon carbide thin film']"
W1976360349,"['zinc oxide', 'room temperature photoluminescence', 'photoluminescence', 'electrolyzing zinc', 'ethanol solution', 'zinc plate', 'photoluminescence in zinc oxide', 'electrolysis', 'zinc oxide formation', 'zinc oxide particles', 'platinum cathode', 'electrophoresis', 'formation rate', 'x-ray diffraction', 'x-ray', 'diffraction', 'ultraviolet-visible absorption spectrum', 'absorption', 'electron diffraction pattern', 'diffraction pattern']"
W1976973466,"['mbe growth', 'mbe', 'quantum dot laser', 'quantum dot', 'laser', 'self-assembled inagas quantum dots', 'stranski-krastonov growth mode', 'molecular beam epitaxy', 'mbe', 'inagas', 'quantum dots', 'laser properties', 'growth condition', 'substrate misorientation', 'doping in quantum dots', 'quantum dot properties', 'density of quantum dots', 'flux', 'ga adatom diffusion length', 'kink on surface', 'cations diffusion', 'room temperature continuous wave operation', 'continuous wave operation', 'be-doped quantum dot lasers', 'pulse operation', 'laser characteristics', 'temperature']"
W1976974167,"['single crystal', 'transition metal dichalcogenide layered compound', 'layered compound', 'zrsxse2x', 'zrsxse', 'se', 'chemical vapour transport technique', 'chemical vapour transport', 'cvt', 'iodine', 'isomorphous', 'x-ray diffraction', 'x-ray', 'diffraction']"
