id,concepts
W2020036303,"['fabrication', 'characterization', 'mechanical property', 'heavy alloy composite', 'heavy alloy', 'tungsten heavy alloy wha', 'tungsten', 'nickel', 'iron', 'liquid-phase sintering', 'post-heat treatment', 'microstructural characteristic', 'relative density', 'w-grain size', 'ww contiguity', 'mechanical property', 'variation in w content', 'addition of al2o3', 'microstructure', 'tensile property', 'compressive deformation behavior']"
W2022164947,"['fatigue crack nucleation', 'fatigue crack', 'iron', 'high strength low alloy steel', 'steel', 'surface roughening', 'cycle fatigue', 'fatigue crack initiation', 'phenomenological theory', 'model', 'microcrack nucleation', 'nucleation process', 'metastable assembly', 'cycling', 'gibbs free energy change', 'strain amplitude', 'minimization']"
W2022207225,"['strain localization', 'damage development', 'bending almg alloy sheets', 'almg alloy', 'bending', 'grain scale strain distribution', 'strain mapping', 'sem', 'in-situ bending', 'mises strain', 'shear bands', 'plastic flow', 'narrow and intense transgranular shear bands', 'transgranular', 'local fracture strength', 'particle stringers', 'matrix shearing', 'fracture mechanism', 'failure during deformation', 'localization of plastic flow', 'crack initiation', 'cracks', 'nucleation of voids', 'void nucleation', 'void growth', 'void coalescence', 'digital image correlation system', 'digital image correlation', 'dic', 'strain calculation', 'deformation history', 'scanning electron microscope', 'seM', 'tensile through-thickness cross-section', 'tensile', 'through-thickness cross-section', 'cross-section', 'strain concentration', 'intensive shear bands', 'crack propagation', 'forming limit diagram', 'almg alloy sheets', 'continuous cast almg alloy', 'continuous cast', 'strain localization', 'damage development', 'bending almg alloy sheets', 'almg alloy', 'bending', 'grain scale strain distribution', 'strain mapping', 'sem', 'in-situ bending', 'mises strain', 'shear bands', 'plastic flow', 'narrow and intense transgranular shear bands', 'transgranular', 'local fracture strength', 'particle stringers', 'matrix shearing', 'fracture mechanism', 'failure during deformation', 'localization of plastic flow', 'crack initiation', 'cracks', 'nucleation of voids', 'void nucleation', 'void growth', 'void coalescence', 'digital image correlation system', 'digital image correlation', 'dic', 'strain calculation', 'deformation history', 'scanning electron microscope', 'seM', 'tensile through-thickness cross-section', 'tensile', 'through-thickness cross-section', 'cross-"
W2023580420,"['texture', 'anisotropy', 'almg alloy', 'almg', 'plastic anisotropy', 'metallic sheet', 'microstructure', 'crystallographic texture', 'rolling treatment', 'annealing treatment', 'back-annealing', 'cold rolling', 'yong's modulus', 'yield strength', 'r-value', 'uniaxial tensile test', 'tensile test', 'visco-plastic self-consistent model', 'simulation', 'affine formulation', 'in-plane anisotropy', 'texture modelling', 'anisotropic property']"
W2024007476,"['fracture toughness', 'cryogenic temperature', 'elevated temperature', 'al al2o3 composites', 'cryogenic temperature fracture', 'elevated temperature fracture', 'fracture', 'particulate reinforcement', 'al alloys', 'fracture mechanisms', 'ductile mechanism', 'nucleation of voids', 'void nucleation', 'progressive void growth', 'void coalescence', 'microscopy analysis', 'reinforcement fracture', 'failure at the interface', 'interface failure', 'failure in the matrix', 'matrix failure', 'mechanical property change', 'temperature effect on toughness']"
W2024780933,"['microstructure', 'grain refining performance', 'al5ti1b master alloy', 'master alloy', 'high-intensity ultrasound', 'ultrasound', 'microstructure investigation', 'grain refining performance investigation', 'continuous high-intensity ultrasound vibration', 'vibration', 'reaction', 'particle size spread', 'particle size', 'greer calculation', 'limiting grain size', 'commercial purity aluminium']"
W2026360417,"['liquid-solid interface formation', 'liquid-solid interface', 'interface formation', 'mg alloy', 'continuously metallurgic joining', 'metallurgic joining', 'magnesium part', 'magnesium melt', 'solid magnesium substrate', 'solid substrate', 'natural oxide/hydroxide layer', 'oxide/hydroxide layer', 'metallurgical joining', 'casting', 'pre-treatment', 'coating', 'pickling/reox-reaction', 'galvanization/heat-treatment', 'surface wetting property', 'continuous metallurgic joint', 'wrought and cast magnesium components', 'compound casting', 'surface modification']"
W2027506863,"['strain sensing behavior', 'electrically conductive fiber', 'large deformation', 'flexible conductive sensor', 'ppy polypyrrole-coated lycra fiber', 'lycra fiber', 'ppy', 'strain sensing behavior of ppy polypyrrole-coated lycra fiber', 'micro-crack', 'fiber surface deformation', 'deformation', 'image processing function', 'matlab', 'statistical image processing', 'model building', 'electrical resistance variation', 'micro-crack characteristic parameter', 'image processing', 'matlab', 'strain sensing behavior analysis']"
W2027556339,"['mechanical alloying', 'alloying', 'fc system', 'mssbauer spectroscopy', 'spectroscopy', 'x-ray diffraction', 'diffraction', 'transmission electron microscopy', 'electron microscopy', 'auger spectroscopy', 'magnetic measurement', 'differential thermal analysis', 'thermal analysis', 'planetary ball mill', 'nanostructure formation', 'nanostructure', 'carbon segregation', 'carbon penetration', 'amorphous phase formation', 'carbon concentration', 'fc system mechanical alloying initial stage', 'initial stage']"
W2027835047,"['ageing temperature', 'ageing holding time', 'phase evolution', 'mechanical property', 'high tungsten super-duplex stainless steel', 'super-duplex stainless steel', 'stainless steel', 'secondary phase precipitation', 'mechanical property optimization', 'ferrite/austenite interface', 'intermetallic phase', 'sigma phase', 'chi phase', 'preequilibrium interdiffusion', 'microscopy', 'image analysis', 'strain reduction', 'modulus enhancement', 'hardness enhancement', 'yield strength enhancement', 'tensile strength enhancement', 'johnson-mehl-avrami kinetic model']"
