id,concepts
W4251144544,"['electrospinning process parameter', 'electrospinning', 'polylactic acid fibre', 'morphology', 'one-dimensional polymeric material', 'polymer nanofibre', 'nanofibre', 'polylactic acid', 'electrostatic field', 'field', 'nanostructure', 'scanning electron microscope', 'electron microscope', 'x-ray energy dispersion spectrometer', 'x-ray', 'spectrometer', 'chemical composition', 'fibre production', 'versatility', 'economic method', 'spinned fibre', 'diameter value', 'work surface defect', 'protective clothing material', 'drug delivery system', 'tissue scaffolding', 'filtration membrane']"
W74689840,"['dendritic growth', 'simulation', 'dendritic', 'nichu alloy', 'phase field model', 'mesoscale level', 'computer program', 'mesh', 'nichu', 'phase field variable', 'liquid state', 'solid state', 'partial differential equation', 'numerical finite difference method', 'finite difference method', 'microstructural evolution', 'solid state phase transformation', 'technological process', 'metallurgy']"
W776901308,"['rapid solidification', 'solidification', 'mechanical property', 'al-6mn-3mg alloy', 'al-6mn-3mg', 'alloy', 'annealing', 'structural component', 'hardness', 'compression', 'transmission electron microscopy', 'electron microscopy', 'flow stress', 'im material', 'rs sample', 'particle coarsening', 'particle', 'service temperature application', 'non-heat-treatable alloy', 'heat-treatable alloy', 'al6mn particles', 'rapid solidification al-6mn-3mg alloy', 'consolidation procedure', 'flow stress value']"
W821926362,"['modelling', 'cooling condition', 'two-dimensional solidification process', 'solidification process', 'cooling', 'heat transfer coefficient', 'boundary', 'solid phase', 'temperature measurement', 'alternating phase truncation method', 'genetic algorithm', 'tikhonov regularization', 'tikhonov', 'genetic algorithm', 'calculation', 'exact solution', 'stability', 'genetic algorithm start-up', 'start-up', 'control point', 'solidity']"
W822441850,"['microstructure analysis', '37mnmo6-3 hypoeutectoid steel', 'hypoeutectoid steel', 'microstructure', 'austenitizing temperature', 'hardness', 'grain size', 'austenite', 'metallographic examination', 'light microscope', 'carl zeiss', 'vickers apparatus', 'hpo250', 'force', 'casting', 'reforging', 'intech-met s.c.', 'gliwice', 'iron-based model alloy', 'model alloy', 'pn-en 10027 steel', 'steel']"
W866024601,"['magnetic property', 'polymer matrix composite', 'polymer matrix', 'ferrite powder', 'powder', 'magnetic property research', 'epoxy resin', 'gravitational casting', 'gradient polymer matrix composite', 'polymeric composite', 'magnetic remanence', 'anisotropic filler', 'isotropic filler', 'viscosity increase', 'magnetic composite', 'various industry']"
W916648846,"['bimetallic layered casting', 'layered casting', 'alloy steel', 'grey cast iron', 'founding method', 'layer coating', 'mould cavity preparation', 'pary bimetallic layered casting', 'pary casting', 'grey cast iron', 'pary', 'x6cr13 alloy steel', 'x12cr13 alloy steel', 'x10crni18-8 alloy steel', 'x2crnimo22-5-3 alloy steel', 'ultrasonic non-destructive testing', 'non-destructive testing', 'computer simulation', 'solidification', 'novaflow&solid software', 'corrosion resistant layered casting', 'heat resistant layered casting', 'industrial water', 'quenching car', 'coke production']"
W94857420,"['laser texturized polycrystalline silicon solar cell', 'solar cell', 'polycrystalline silicon', 'laser texturization', 'phase transformation', 'surface structure', 'boron-doped polycrystalline silicon wafers', 'diode-pumped pulsed neodymium-doped yttrium aluminium garnet laser crystal', 'neodymium-doped yttrium aluminium garnet laser', 'laser crystal', 'wafer surface texturisation', 'transmission electron microscope', 'electron microscope', 'microstructure', 'diffraction patterns', 'phase transformations', 'solved', 'thin foils', 'diffraction', 'jem 3010 transmission electron microscope', 'electron microscope jem 3010', 'jem 3010', 'transmission', 'electron', 'microscopes', 'wafer surface texturing', 'computer software eldyf', 'eldyf', 'institute of materials science', 'university of silesia', 'silicon wafer', 'surface processing', 'laser beam', 'solar energy', 'building construction', 'electronic', 'automobile industry']"
W966602495,"['fem modelling', 'magnetostrictive composite material', 'magnetostrictive', 'composite material', 'polymer matrix', 'tb0.3dy0.7fe1.9 particle', 'tb0.3dy0.7fe1.9', 'particle', 'simulation', 'stress', 'magnetic field intensity', 'finite element method', 'numerical model', 'rod dynamic excitation', 'non-linear constituted model', 'magnetostrictive effect', 'finite element', 'simulation result']"
W972190518,"['oxidation behaviour', 'zirconium-doped nial coatings', 'nial coatings', 'pure nickel', 'chemical vapour deposition method', 'microstructure investigation', 'optical microscope', 'scanning electron microscope', 'hitachi', 'energy dispersive spectroscope', 'oxidation in the air atmosphere', 'x-ray diffractometer', 'x-ray', 'diffractometer', 'phase composition', 'x-ray diffraction', 'ni-al phases', 'eds analysis', 'elements distribution', 'zirconium', 'aluminizing', 'fast diffusion', 'fast diffusion rate', 'metal/oxide interface', 'coating adhesion', 'oxidation resistance', 'turbine blade', 'aircraft engine', 'platinum-palladium modified aluminide coatings', 'platinum', 'palladium']"
W109345600,"['strain state', 'creeping polymer material', 'polymer material', 'numerical simulation', 'bending stress', 'polypropylene', 'creep investigation', 'mathematical model', 'uniaxial stress-strain data', 'concrete mathematical model', 'numerical analysis', 'creep material', 'user-coded material', 'numerical simulation', 'tensile load', 'torsion load', 'compression load', 'viscoelastic property', 'empirical data']"
W1121078530,"['deep-drawing steel sheet', 'steel sheet', 'deep-drawing', 'dual rolling equal channel extrusion', 'equal channel extrusion', 'dual rolling', 'fine-grained material', 'metal sheet formation', 'steel grade 11321', 'erichsen method', 'fukui method', 'cracks detection', 'mechanical property', 'extrusion by drece tool']"
W1136910784,"['operational wear', 'camshaft cam', 'wear', 'angular position', 'cam fallibility', 'weibull distribution', 'camshaft cams', 'wear intensity', 'rotation angle', 'maximum', 'accelerated wear', 'camshaft', 'geometry measurement', 'wear assessment']"
W1140070473,"['water dilution', 'water mixing', 'alcohol mixing', 'erosive potential', 'orange juice', 'bovine enamel', 'enamel', 'in vitro study', 'in vitro', 'orange juice mixing', 'juice mixing', 'smirnoff', 'vodka', 'distilled water', 'artificial saliva', 'chemical analysis', 'pH value', 'titratable acidity', 'buffer capacity', 'short-term erosion-remineralization cycling', 'erosion-remineralization cycling', 'remineralization', 'surface microhardness', 'microhardness', 'drink', 'juice', 'injury prevention', 'tooth damage', 'low pH', 'high titratable acidity', 'acidity', 'alcohol mixing', 'juice mixing']"
