id,concepts
W1982977488,"['molecular modeling', 'protein materials', 'elastin', 'molecular modeling', 'protein', 'structural engineering', 'medicine', 'biology', 'structural engineering', 'medicine', 'biology', 'protein materials', 'molecular modeling', 'computational study', 'molecular dynamic study', 'computational study', 'molecular dynamic study', 'elastin structure', 'elasticity', 'inverse temperature transition', 'temperature transition', 'biomolecular switch']"
W1984548713,"['ab initio molecular dynamic', 'molecular dynamic', 'all-electron mixed-basis approach', 'mixed-basis approach', 'numerical atomic orbitals', 'spherical orbitals', 'plane waves', 'molecular-dynamics simulation', 'second-row element', 'transition-metal element', 'six-membered ring', 'c60 cage', 'krypton atom insertion', 'potassium atom insertion', 'copper atom insertion']"
W1988231790,"['mpi parallelization', 'mpi', 'parallelization', 'first-principles pseudopotential method', 'pseudopotential method', 'first-principles', 'computer program', 'residual minimization method', 'residual minimization', 'iterative subspace method', 'kresse-furthmuller', 'electronic ground state', 'carparrinello', 'conjugate-gradient scheme', 'message passing interface', 'multinode supercomputer', 'personal computer cluster', 'computer', 'high efficiency']"
W1995957586,"['molecular simulation', 'binary mixture', 'polyvinylidene difluoride', 'polyvinylidene difluoride', 'posh compound', 'polyhedral oligomeric silsesquioxane', 'polyhedral oligomeric silsesquioxane', 'ethylic 8si8o12', 'phenyl 8si8o12', '3, 3, 3-trifluoropropyl 8si8o12', '1h, 1h, 2h, 2h-nonafluorohexyl 8si8o12', '1h, 1h, 2h, 2h-tridecafluorooctyl 8si8o12', '1h, 1h, 2h, 2h-heptadecafluorodecyl 8si8o12', 'monte carlo approach', 'monte carlo', 'binding energy', 'coordination number', 'flory-huggins model', 'mixing energy', 'pairwise binding energy', 'posh fluorinated', 'posh', 'immiscible', 'fully miscible', 'molecular simulation', 'posh compound', 'polyhedral oligomeric silsesquioxane', 'electrostatic interaction', 'polar cf bond']"
W1996641859,"['3d numerical model', 'temperature-time characteristics', 'specsimens', 'gleeble thermomechanical simulator', 'thermomechanical simulator', 'finite difference model', 'thermal behaviour', 'explicit finite difference', 'direct resistance heating', 'resistance heating', '2024 aluminium alloy', '2024', 'aluminium alloy', 'plain carbon steel', 'carbon steel', '316 austenitic stainless steel', 'austenitic stainless steel', 'stainless steel', 'thermophysical property', 'to phase transition']"
W2009581972,"['finite element simulation', 'portevin-lechatelier effect', 'finite element', 'simulation', 'constitutive model', 'dynamic strain aging', 'finite element analysis', 'alcu alloy', 'deformation behavior', 'deformation band', 'localized deformation', 'strain rate distribution', 'strain rate', 'deformation band propagation', 'plane specimen', 'stress-strain curve', 'macrostep', 'reflection', 'flat strip specimen', 'tensile axis', 'inclined deformation bands']"
W2012356879,"['matching thermal expansion', 'thermal expansion', 'micapolymer nanocomposite', 'nanomaterial', 'metal', 'finite element numerical simulation', 'numerical simulation', 'thermal expansion coefficient', 'hybrid polymermetal structure', 'polymer', 'metal', 'service life', 'random dispersion', 'muscovite mica platelet', 'mica', 'thermal expansion coefficient decrease', 'aspect ratio', 'volume fraction', 'mineral platelet', 'stretched exponential master curve', 'micapolymer']"
W2012751121,"['self-consistent modeling', 'thermal expansion', 'polycrystalline tatb', 'polycrystalline', 'tatb', 'texture', 'anisotropic thermal expansion', 'anisotropic', 'thermal expansion', 'polycrystalline tatb', 'simulating the anisotropic thermal expansion', 'anisotropic', 'homogenization procedure', 'self-consistent homogenization', 'homogenization', 'single-crystal tatb', 'constitutive behavior', 'porosity', 'crystal aspect ratio', 'processing-induced texture', 'self-consistent', 'homogenization procedure', 'porosity', 'crystal aspect ratio', 'processing-induced texture', 'explosives', 'microstructural information', 'porosity', 'crystal aspect ratio', 'processing-induced texture', 'explosives', 'microstructural information', 'homogenization', 'single-crystal tatb', 'tato', 'thermoelastic response', 'constitutive behavior', 'single-crystal', 'thermoelastic', 'response', 'algorithm', 'discrete representation', 'orientation distribution function', 'odf', 'numerical simulation', 'simulation', 'isostatic die pressing', 'die pressing', 'uniaxial die pressing', 'die pressing', 'thermal strain', 'temperature', 'polycrystal tatb', 'porosity', 'crystal aspect ratio', 'processing-induced texture', 'explosives', 'microstructural information', 'homogenization', 'single-crystal tatb', 'tato', 'thermoelastic response', 'constitutive behavior', 'single-crystal', 'thermoelastic', 'response', 'algorithm', 'discrete representation', 'orientation distribution function', 'odf', 'numerical simulation', 'simulation', 'isostatic die pressing', 'die pressing', 'uniaxial die pressing', 'die pressing', 'thermal strain', 'temperature', 'polycrystalline tatb', 'porosity', 'crystal aspect ratio', 'processing-induced texture', 'explosives', 'microstructural information',"
W2021195639,"['grain boundary misorientation distribution', 'monoclinic zirconia', 'zirconia', 'crystallogeometrical analysis', 'low-energy boundaries', 'computer simulation', 'grain boundary misorientation and character distribution', 'crystallographic texture', 'orientation correlation', 'low-energy grain boundaries', 'protective property', 'zirconia films']"
W2029323166,"['large strain elasto-plasticity', 'elasto-plasticity', 'diffuse interface model', 'diffuse interface', 'solid-state phase transformation', 'phase transformation', 'deformation', 'external load', 'transformation strain', 'plasticity', 'numerical treatment', 'phase-field scheme', 'open-source framework', 'openphase', 'spectral solver', 'mechanical boundary value problem', 'advection procedure', 'field variable transport', 'simulation', 'thermodynamically driven phase transformation', 'phase transformation simulation', 'thermodynamics', 'openphase simulation']"
