id,concepts
W2800458239,"['deformation', 'fracture', '0001 gaun single crystal', '10-10 gaun single crystal', 'gan single crystal', 'indentation technique', 'deformation induction', 'c-plane', 'm-plane', 'gan single crystal cracking', 'cracking sensitivity', 'indent direction']"
W2802429120,"['microstructure', 'mechanical properties', 'shape memory effect', 'microstructure measurement', 'mechanical properties measurement', 'shape memory', 'cuhfaleni alloy', 'hafnium elements incorporation', 'high-temperature shape memory alloy', 'shape memory alloy', 'microstructure analysis', 'mechanical properties analysis', 'shape memory effect analysis']"
W2805396997,"['casting method', 'rotationally symmetric copper bimetal', 'copper bimetal', 'bimetal', 'property profile', 'multiple-material product', 'energy saving', 'green technology']"
W2806527193,"['structure-property modification', 'modification', 'brass', 'large-load friction stir processing', 'low-speed friction stir processing', 'friction stir processing', 'ultrafine-grain structure', 'one-step approach', 'grain structure', 'brass']"
W2814322240,"['semiconductor gas sensor', 'gas sensor', 'monitoring the composition of the atmosphere', 'atmosphere', 'remote process control', 'environmental concern', 'sensing different gases', 'wide range of applications', 'state of the art semiconductor gas sensor development', 'semiconductor', 'gas sensor development', 'progress']"
W2849675834,"['mg-zn-zr/ha nanocomposite', 'nanocomposite', 'high shear solidification', 'solidification', 'equal channel angular extrusion', 'angular extrusion', 'extrusion', 'magnesium alloy matrix', 'hydroxyapatite nanoparticle reinforcement', 'biomedical application', 'high shear solidification technique', 'solidification technique']"
W2885806882,"['assessment of austemperability', 'austemperability', 'high-silicon cast steels', 'cast steels', 'jominy hardenability test', 'hardenability test', 'jominy', 'max round bar diameter that can be fully austempered', 'max round bar', 'austemperation', 'microstructure characterisation', 'salt bath', 'heat extraction', 'austempering temperature', 'metallographic study', 'microsegregation', 'hardenability']"
W2891035654,"['precipitation of iron-rich intermetallic', 'intermetallic', 'mechanical property', 'alsimgfe alloy', 'alloy', 'preeprcipitation', 'added al5tib master alloy', 'master alloy', 'preeprcipitation effect', 'fe content', 'cast alloy', 'image analysis', 'x-ray diffraction', 'x-ray', 'diffraction']"
W2898049079,"['high temperature wear performance', 'wear performance', 'titanium alloy', 'laser shock peening', 'laser peening', 'wear resistance', 'surface integrity', 'temperature effect', 'wear behavior', 'laser shock peening parameter']"
W2898595697,"['retained austenite stabilisation', 'retained austenite', 'austenite', 'low carbon high silicon steel', 'low carbon steel', 'high silicon steel', 'isothermal hold temperature', 'after intercritical annealing', 'intercritical annealing', 'bainitic transformation', 'bainite', 'retained austenite stabilisation in low carbon high silicon steel', 'isothermal hold', 'hold temperature', 'carbon steel', 'silicon steel']"
W2898672292,"['solution-aging treatment', 'solution-aging', 'titanium alloy', 'tensile property', 'damping property', 'aerospace', 'automobile manufacturing', 'vibration', 'noise', 'tensile', 'damping']"
W2899259658,"['microstructure', 'mechanical properties', 'mg8lixal0.5ca alloy', 'al content', 'microstructure and mechanical properties', 'mechanical behavior', 'as-cast mg8lixal0.5ca alloy', 'lixal', 'ca', 'mg8lixal0.5ca alloy']"
W2913030571,"['initial microstructure', 'retained austenite', '8 mn steel', 'cooling rate', 'cooling', 'phase transformation', 'intercritical annealing', 'x-ray diffraction', 'x-ray', 'diffraction']"
W2914344834,"['texture homogeneity', 'texture stability', 'severely warm-rolled steel', 'severely warm-rolled', 'annealed steel', 'ultrafine pearlite', 'microstructure evolution', 'microstructure', 'texture', 'spheroidisation', 'cementite', 'ferrite grain', 'texture inhomogeneity', 'goss component', 'diffuse texture', 'equiaxed microstructure', 'continuous recrystallisation', 'retention', 'surface goss component', 'destruction', 'abnormal growth', 'grain growth']"
W2914778848,"['microstructure', 'properties', 'in-situ prepared cellulosic biomass carbon based diatomite composite', 'cellulosic biomass', 'carbon based diatomite composite', 'diatomite', 'in-situ prepared composite', 'powder', 'hypoxia pyrolysis method', 'hypoxia', 'pyrolysis', 'micro-structure', 'surface morphology', 'performance', 'as-prepared composite']"
W2917776776,"['aluminium influence', 'aluminium', 'silicon microsegregation', 'microsegregation', 'solution strengthened ductile iron', 'ductile iron', 'static mechanical property', 'ferritic ductile iron', 'solid solution strengthened grade', 'silicon content', 'elevated silicon content', 'rapid loss']"
W2920764194,"['intrinsic feeding distance calculation', 'extrinsic feeding distance calculation', 'feeding distance calculation', 'aluminium alloy', 'aluminium', 'first principles calculation', 'darcy's law', 'flow through porous a medium', 'pressure drop', 'liquid metal flow', 'metal flow']"
W2923797786,"['zns nanoparticles', 'nanoparticles', 'precipitation in aerosol microdroplets', 'microdroplets', 'aerosol method', 'zinc sulphide', 'sodium sulphide', 'aqueous solution', 'zinc acetate', 'sodium sulphide aqueous solutions']"
W2935206855,"['mechanical property', 'constitutive model', '5052 aluminium alloy', 'aluminium alloy', 'stress-strain relationship', 'quasi-static tensile test', 'tensile test', 'split hopkinson pressure bar test', 'hopkinson pressure bar test', 'pressure bar', 'strain rate', 'work hardening', 'johnson-cook constitutive model', 'deformation behaviour', 'ballistic impact testing']"
W2936441261,"['precipitate-interaction capture', 'nano-sized iron-rich precipitate', 'iron-rich precipitate', 'copper solidification', 'solidification', 'preecipitate', 'capture mechanism', 'iron-rich precipitate reinforced copper alloy', 'mechanical property', 'copper grain', 'gravity casting', 'nano-scale iron-rich precipitate', 'submicron scale iron-rich precipitate', 'iron-rich precipitate interior', 'pushing/engulfment transition pet models', 'pushing/engulfment transition', 'pet models', 'capture process', 'copper solidification', 'solidification', 'iron-rich precipitate', 'copper grain interior', 'gravity casting', 'nano-scale iron-rich precipitate', 'submicron scale iron-rich precipitate', 'iron-rich precipitate interior', 'pushing/engulfment transition pet models', 'pet models', 'capture process']"
W2944980177,"['ultrasonic treatment', 'mechanical behaviour', 'mechanical property', 'alni alloy', 'alloy', 'binary aluminium alloy', 'binary aluminium', 'ultrasonic treatment on mechanical behaviour', 'mechanical behaviour of alni alloys', 'grain refinement', 'strengthening effect', 'weaker matrix', 'ultrasonic', 'grain refinement tool', 'eutectic composition']"
W2952674913,"['strain rate-dependent hardening', 'hardening', 'dislocation-twin interaction', 'dislocation-twin', 'crystal plasticity finite element model', 'crystal plasticity', 'finite element model', 'fe model', 'strain rate-dependent behavior', 'twining-induced plasticity steel', 'plasticity', 'microstructure']"
W2953705474,"['mo_s2 quantum dot', 'quantum dot', 'liquid nitrogen quenching', 'nitrogen quenching', 'mo_s2', 'two-dimensional field', 'two-dimensional', 'optical property', 'electronic property', 'liquid nitrogen', 'nitrogen']"
W2954490814,"['microstructure', 'refinement mechanism', 'tib2/tal3', 'refinement', 'remelted al-5ti-1b system', 'remelted system', 'grain refinement mechanism', 'morphology and size', 'tial3 phase', 'effect on the microstructure and refinement', 'microstructure and refinement', 'remelting']"
