id,concepts
W2041954458,"['hot workability', 'magnesium alloy', 'az80a', 'processing map', 'deformation behavior', 'as-cast az80 alloy', 'compression test', 'gleeble-1500 thermal simulator', 'thermal simulator', 'flow stress', 'hyperbolic sine constitutive equation', 'constitutive equation', 'activation energy', 'dynamic materials model', 'dynamic recrystallization', 'drx', 'instability zone', 'flow behavior']"
W2059176965,"['dispersoid strengthening', 'dispersoid', 'strengthening', 'aa3xxx alloy', 'aa3xxx', 'annealing', 'low temperature', 'annealing temperature', 'preepitation behavior', 'preepitation', 'direct chill cast alloy', 'direct chill cast', 'dc cast', 'manganese content', 'silicon content', 'electrical conductivity', 'hardness', 'tensile strength', 'dispersion hardening effect', 'hardening effect', 'oworan mechanism']"
W2062862065,"['orientation', 'lamellar structure', 'plastic behavior', 'binary tial crystal', 'tial crystal', 'floating zone method', 'crystal growth rate', 'alloy composition', 'plastic behavior of tial', 'shear deformation', '{111} plane', 'ductility', '2-phase deformation', 'e. 11 2 1', '11 2 1', '11 2 6', 'slip', 'strong stress', 'low stress', 'high strength', 'good ductility']"
W2063413730,"['microstructure evolution', 'microstructure', 'annealing', 'severely deformed aluminum', 'deformed aluminum', 'equal channel angular extrusion', 'angular extrusion', 'annealing behavior', 'plastically deformed structure', 'plastically deformed spd aluminum', 'spd aluminum', 'grain growth rate', 'activation energy', 'grain boundary diffusion', 'aluminum', 'microstructures', 'subgrain coarsening', 'coarsening', 'continuous recrystallization']"
W2064117700,"['tititb titic composites', 'in-situ reaction hot pressing', 'reaction hot pressing', 'titanium matrix composites', 'powder metallurgy', 'powder mixtlurgy', 'ti+tib2 powder mixture', 'ti+b powder mixture', 'reinforcement content', 'x-ray diffraction analysis', 'x-ray diffraction', 'scanning electron microscope', 'morphology of reinforcement', 'hardness measurement', '3-point bend tests', 'bend tests', 'strength', 'toughness', 'needle-shaped tib', 'particulate reinforcement', 'fracture resistance']"
W2075545194,"['nanoscaled yttrium aluminum garnet powder', 'yttrium aluminum garnet', 'nanoscaled powder', 'powder', 'co-precipitation method', 'co-precipitation', 'pure yttrium aluminum garnet', 'yttrium aluminum garnet phase', 'aluminum nitrate', 'ammonia', 'calcination', 'chemical homogeneity', 'particle size', 'agglomerated nanoscaled powder', 'weak agglomeration', 'powder production']"
W2087053314,"['ferrite softening', 'ferrite', 'duplex stainless steel', 'stainless steel', 'hot torsion', 'torsion', 'dynamic softening', 'austenite', 'ferrite', 'strain rate', 'transmission electron microscopy', 'convergent beam electron diffraction', 'electron diffraction', 'misorientation', 'dynamic recrystallisation', 'nucleation', 'growth', 'new grain', 'discontinuous dynamic recrystallisation', 'recrystallisation', 'gradual increase', 'misorientation angle', 'dislocation substructure', 'subgrain boundaries', 'higher-angle walls', 'lower-angle walls', 'strain limit']"
W2087180880,"['variant selection', 'plastic deformation', 'stainless steel', 'steel', 'texture change', 'phase transformation', 'austenitic texture', 'hcp phase', 'local orientation analysis', 'phases', 'stress', 'internal stress', 'austenitic grain', 'light', 'and transformation mechanism', 'transformation mechanism', 'selected variant']"
W2087994904,"['microstructure', 'mechanical property', 'high performance ni-base superalloy', 'ni-base superalloy', 'land-based gas turbine', 'gas turbine', 'first stage blade', 'high power land-based gas turbine', 'microstructure deformation mechanism', 'deformation mechanism', 'mechanical property', 'optical microscopy', 'scanning electron microscopy', 'transmission electron microscopy', 'tensile behavior', 'tensility', 'temperature range', 'tensile property', 'abnormal variation', 'deformation mechanism', 'creep test', 'life prediction', 'creep deformation mechanism']"
W2088849108,"['striking variation', 'impact toughness', 'polyethyleneclay nanocomposite system', 'polypropyleneclay nanocomposite system', 'nanocomposite system', 'clay-polymer interaction', 'clay-polymer', 'reinforcement', 'nanoclay', 'impact strength', 'differential scanning calorimetry', 'calorimetry', 'dynamic mechanical analysis', 'mechanical analysis', 'transmission electron microscopy', 'electron microscopy', 'wide-angle x-ray diffraction', 'x-ray diffraction', 'fourier transform infrared spectroscopy', 'infrared spectroscopy', 'polypropylene', 'polyethylene', 'claypolymer interaction', 'physical property', 'mechanical property']"
