id,concepts
W1978630383,"['directional pressure quench casting', 'pressure quench casting', 'aluminium alloy', 'aluminium', 'liquid metal mould', 'permeable mould', 'high ambient pressure', 'ambient pressure', 'liquid quenching', 'quenching', 'small pressure quenching chamber', 'pressure quenching chamber', 'sand mould', 'non-heat treatable alloy', 'lm6m', 'lm21m', 'raw material', 'porosity reduction', 'tensile strength', 'dendrite arm spacing', 'casting under pressure', 'quenching', 'tensile strength increase', 'microstructural property improvement', 'microstructural property', 'integrity improvement', 'sand casting method', 'heat treatable alloy']"
W1978646410,"['fluid flow modelling', 'fluid flow', 'gas stirred ladle', 'immersion hood', 'mathematical model', 'water model', 'molten steel', 'gas bubble', 'fluid stirred ladle', 'computational fluid dynamic technique', 'computational fluid dynamic', 'fluid dynamic', 'two-phase gas-liquid flow', 'fluid flow problem', 'top surface fluctuation', 'melt fluctuation', 'steel ladle', 'refractory ladle', 'argon gas', 'mathematical model development', 'water model', 'steel ladle operation', 'flow behavior', 'computational fluid dynamic technique']"
W1980138382,"['diffusion reaction', 'zircaloy-2', 'inconel 750x', 'interdiffusion reaction', 'znc-2', 'ni based alloy', 'annealing of diffusion couples', 'diffusion couples', 'reaction zone', 'optical microscope', 'electron probe microanalyser', 'epma', 'diffusion reaction between zircaloy-2 and inconel 750x', 'diffusion', 'reaction products', 'layered structure', 'two phase mixture', 'diffusion zone', 'three layers', 'znc-2/inconel 750x interdiffusion', 'interdiffusion', 'arrhenius type', 'temperature dependence', 'reaction constant']"
W1980584287,"['magnetostriction', 'duplex stainless steel', 'stainless steel', 'non-destructive examination technique', 'non-destructive examination', 'dilatometric technique', 'ferritic-austenitic duplex stainless steel', 'ferritic', 'austenitic', 'saturation magnetostriction', 'magnetostriction', 'optical micrograph', 'rolling direction', 'anisotropic material structure', 'isotropic material', 'perpendicular to the rolling direction']"
W1980586915,"['microstructure formation', 'microstructure', 'solder alloy', 'metallographic study', 'phases and reactions', 'metallographic', 'solder alloy containing agin tin', 'solder alloy containing agin tin pb-free', 'pb-free', 'very slow unidirectional solidification', 'unidirectional solidification', 'solidification', 'small casting', 'intermetallic compound phase', 'intermetallic compound', 'matrix phase', 'liquidus projection', 'ternary liquidus projection']"
W1981726979,"['bonded propshaft', 'propshaft', 'composite tube', 'metal end fitting', 'end fitting', 'adhesive selection', 'joint design', 'joint modeling', 'computational program', 'progressive joint development', 'intimate joint area', 'joint history', 'propshaft history']"
W1981907129,"['dislocation', 'twins', 'diffusion induced grain boundary migration', 'diffusion', 'grain boundary migration', 'grain boundary', 'migration', 'solute', 'compressive stresses', 'stressed boundary', 'vacancy chemical potential', 'vacancy', 'gliding grain boundary dislocation', 'climbing grain boundary dislocation']"
W1982025487,"['magnesium', 'sliding wear performance', 'cast al-8.3fe-0.8v-0.9si alloy', 'sliding wear', 'pin on disc tribometry', 'tribometry', 'volumetric wear loss', 'coefficient of friction', 'machined pin', 'scanning electron microscopy', 'electron microscopy', 'al-13fe-4 precipitate', 'ten-armed star-like structure', 'hexagonal', 'rectangular', 'cuboidal', 'compact form', 'eutectic al-si alloy', 'wear rate', 'load dependence', 'plastic deformation', 'work hardening', 'extensive plastic deformation', 'work hardening', 'wear']"
W1982179733,"['process parameter', 'microstructural variable', 'commercial titanium alloy', 'tc6 titanium alloy', 'titanium alloy', 'forging process', 'finite element simulation', 'finite element', 'simulation', 'deformation behavior', 'microstructure evolution', 'constitutive equation', 'deformation temperature', 'hammer velocity', 'height reduction', 'shear factor', 'microstructure evolution', 'friction']"
W1982468797,"['strain arrest', 'isothermal uniaxial deformation', 'uniaxial deformation', 'nickeltitanium shape memory alloy', 'nickeltitanium', 'shape memory alloy', 'phase diagram', 'rate independent phase diagram', 'phase diagrams', 'microstructure stability', 'deformation stress', 'pseudoelasticity', 'reorientation', 'isothermal condition', 'crystallinity', 'thermomechanical coupling', 'phase transformation']"
W1982891629,"['non-conservation of grain volume', 'grain volume', 'diffusion creep', 'diffusion', 'creep', 'polycrystals', 'diffusion creep of polycrystals', 'beam creep', 'beam', 'bending moment', 'grain volume conservation', 'diffusion creep theory', 'orthorhombic grain', 'uniform array', 'grain boundary diffusion creep', 'diffusion', 'boundaries', 'tensile stress', 'xz planes', 'diffusion creep specimen', 'surface grain', 'interior grain', 'diffusion creep and surface grain', 'diffusion']"
W1983793620,"['mg-mg2ni composite hydrogen storage alloy', 'hydrogen storage alloy', 'hydriding combustion synthesis', 'hydriding combustion', 'composite hydrogen storage alloy', 'mg-mg2ni', 'hydrogen storage', 'x-ray diffraction', 'xrd', 'scanning electron microscopy', 'electron microscopy', 'pressure-composition-temperature', 'pct', 'gas-solid reaction mechanism', 'hydriding activity', 'hydriding process', 'hydriding stage', 'storage capacity', 'absorption rate', 'fast hydriding alloy']"
W1984244350,"['surface finish', 'lubrication', 'low cutting speed', 'cutting speed', 'workpiece material', 'cutting tool material', 'geometry', 'cutting fluid', 'improved surface finish', 'built up edge formation', 'bue', 'oil lubricant', 'sulphur', 'extreme pressure additive', 'cemented carbide cutting tool', 'cemented carbide', 'tool nose', 'lubricant act', 'improved surface quality']"
W1984702647,"['3d grainmap generation', '3d grainmap', 'grainmap', 'algebraic reconstruction technique', 'x-ray diffraction data', 'x-ray diffraction', 'xrd', 'reconstruction technique', 'diffraction data', 'grainmaps', 'x-ray', 'exploration', 'three-dimensional grainmaps', 'three-dimensional', 'x-ray diffraction data', 'x-ray', 'diffraction', 'algorithms']"
W1984823562,"['neutron transmutation doping', 'transmutation doping', 'layered semiconductor', 'semiconductor', 'gaas', 'gas', 'gase', 'inse', 'se', 'thermal annealing', 'electrical property', 'optical property', 'defect recombustion', 'recombustion', 'resistivity', 'absorption tail', 'absorption', 'intrinsic absorption edge', 'edge']"
W1985669252,"['extrusion', 'vapour deposited al75cr12fe wt-alloy', 'al75cr12fe wt-alloy', 'rae alloy 72', 'extrusion equipment', 'vapour deposited al75cr12fe', 'elevated temperature strength', 'fatigue property', 'rapidly solidified aluminium alloy', 'aluminium alloy', 'fatigue strength', 'tensile strength']"
W1985829484,"['potency factor', 'cobalt', 'martensitic stainless steel', 'stainless steel', 'nickel equivalent', 'nichel equivalent', 'r2ni', 'ferrite content', 'schaeffler type diagram', 'metallography', 'computation technique', 'computer program', 'accurate prediction']"
