id,concepts
W1970203896,"['atomic structure', 'electronic structure', 'high-energy grain boundary', 'grain boundary', 'silicon', 'carbon', 'tight-binding molecular dynamic', 'molecular dynamic', 'tight-binding', 'electronic property', 'structural property']"
W1971270227,"['ab initio study', 'helium behavior', 'titanium tritide', 'titanium tritides', 'density functional theory', 'computational analysis', 'helium stability', 'titanium tritide stability', 'tritium decay', 'migration energy', 'migration', '1-0-0 direction', 'phase stability', 'computational analysis', 'tetrahedral site', 'octahedral site', '1-0-0 plane']"
W1972534625,"['n-body potential', 'hcpbcc binary transition metal system', 'fccbcc binary transition metal system', 'binary transition metal system', 'transition metal', 'tight-binding theory', 'second-moment approximation', 'molecular dynamics simulation', 'molecular dynamics', 'voronoi analysis', 'atomic packing', 'icositetrahedron', 'icosihexahedron', 'icosidihedron']"
W1977173019,"['martensite start temperature', 'martensite', 'start temperature', 'fe mn si shape memory alloy', 'shape memory alloy', 'genetic programming', 'soft computing', 'computational technique', 'formulation', 'heat treatment', 'training and testing pattern', 'experimental result', 'GP based formulation']"
W1977994176,"['pressure effect', 'structural property', 'elastic property', 'electronic property', 'nb2ac', 's phase', 'in phase', 'ab initio study', 'structural parameter', 'elastic property', 'electronic property', 'plane-wave pseudopotential density functional theory', 'pseudopotential density functional theory', 'generalized gradient approximation', 'gradient approximation', 'crystal structure', 'unit cell-volume', 'c-axis', 'elastic constant', 'elastic modulus', 'debye temperature', 'brittleness', 'ductility', 'fermi level density']"
W1978477638,"['aerothermoelastic analysis', 'composite laminate', 'variable fiber spacing', 'thermal postbuckling behavior', 'postbuckling behavior', 'vibration behavior', 'flutter behavior', 'composite laminate subjected to aerodynamic force', 'aerodynamic force', 'thermal stress', 'high order triangular plate element', 'von karman large deflection assumption', 'large deflection assumption', 'quasi-steady supersonic aerodynamic theory', 'aerodynamic theory', 'numerical analysis', 'buckling temperature', 'natural frequency', 'flutter boundary', 'mode sequence', 'frequency coalescence pair']"
W1979247066,"['combined neuro-fuzzy-cellular automata material model', 'neuro-fuzzy', 'cellular automata', 'material model', 'finite element simulation', 'plane strain compression', 'plane strain', 'compression', 'finite element solver', 'large deformation', 'metal processing technology', 'computational speed', 'material characterisation', 'metallurgical knowledge', 'flow stress', 'two dimensional plane strain compression finite element simulation', 'two dimensional', 'plane strain compression finite element simulation', 'finite element simulation', 'al1%mg alloy', 'al1%mg', 'microstructural feature', 'sub-grain size', 'dislocation density', 'neuro-fuzzy system', 'flow stress prediction', 'simulation', 'two-dimensional plane strain compression finite element simulation', 'plane strain compression finite element simulation']"
W1979262503,"['mesoscale analysis', 'deformation analysis', 'fracture analysis', 'coated material', 'coating', 'deformation simulation', 'fracture simulation', 'dynamic boundary-value problem', 'boundary-value problem', 'finite-difference method', 'finite-difference', 'relaxation constitutive equation', 'constitutive equation', 'microscopic dislocation mechanism', 'dislocation mechanism', 'fracture criterion', 'crack origination', 'crack growth', 'elastic-brittle coating', 'macroscopic behavior', 'localized plastic flow', 'plastic flow', 'substrate', 'cracking']"
W1979450319,"['localization deformation', 'polycrystalline ice', 'ice', 'numerical simulation', 'simulation', 'grain model', 'creep test', 'constitutive model', 'viscoplastic anisotropy', 'ice specimen', 'monocrystalline inclusion', 'circular monocrystalline inclusion', 'fine-grained isotropic ice', 'isotropic ice', 'homogeneous deformation', 'creep test', 'multicrystalline inclusion', 'transversely isotropic medium', 'finite-element simulation', 'ice single crystal', 'isolated ice single crystal']"
W1979734289,"['numerical determination', 'cooling rate', 'reinforcement volume fraction', 'residual stresses', 'al-si-c composites', 'metal matrix composite', 'mmc', 'three-dimensional constitutive model', 'constitutive model', 'numerical implementation procedure', 'residual stress field', 'thermoelastic reinforcement behavior', 'thermoelasticviscoplastic matrix behavior', 'matrix behavior', 'reinforcement volume fraction', 'cooling rate', 'stress field at room temperature', 'unit cell', 'continuous reinforcement', 'short fiber reinforcement', 'equivalent stress', 'yield limit', 'plastic straining', 'matrix/reinforcement interface']"
W1983125283,"['cyclic mechanical behavior', 'mechanical behavior', 'sintered iron', 'iron powder', 'low manufacturing cost', 'low cost', 'monotonic loading', 'monotonic', 'cyclic loading', 'cyclic', 'fatigue test', 'fatigue', 'strain loading ratio', 'loading ratio', 'loading amplitude', 'fatigue life', 'hysteresis loop', 'hardening mechanism', 'nonlinear kinematic hardening model', 'nonlinear kinematic', 'kinematic', 'isotropic hardening model', 'isotropic', 'ratcheting behavior']"
W1983435118,"['static softening behavior', 'static softening', 'aluminum alloy', 'cold strip rolling', 'cold rolling', 'finite element-cellular automata model', 'finite element', 'cellular automata', 'two-dimensional rigid plastic finite element analysis', 'rigid plastic finite element analysis', 'finite element analysis', 'mesoscopic model', 'cellular automata scheme', 'cellular automata', 'static recrystallization', 'recrystallization', 'dislocation-base model', 'dislocation-base', 'isothermal annealing', 'annealing']"
